k,stop_width,n,clusters,unresolved,excess_gross_R,se_gross_R,t,ci_low_R,ci_high_R,p_signal,p_control,signal_gross_R,control_gross_R,cost_R,signal_net_R,control_net_R,excess_net_R,break_even_cost_R,edge_to_cost,required_multiple,exec_tf,regime,band,stage,signal_real,economics_viable,symbol
0.5,0.0025,27187,1412,1,-0.0033655791370875788,0.0039892790629087625,-0.8436559799438006,-0.011184566100388753,0.004453407826213595,0.6567477103027182,0.6589914297274433,-0.014878434545922747,-0.011512855408835065,0.632,-0.6468784345459228,-0.6435128554088351,-0.0033655791370875788,-0.0033655791370875788,-0.005325283444758827,,15,ALL,primary,A,False,False,
0.5,0.0025,10113,777,0,0.0028923168199347375,0.006863861694072274,0.42138331872750034,-0.010560852100446919,0.016345485740316395,0.6667655492929893,0.6648373380796994,0.00014832393948394085,-0.0027439928804509073,0.632,-0.6318516760605161,-0.6347439928804509,0.0028923168199347375,0.0028923168199347375,0.004576450664453699,218.5099487179487,15,LOW,primary,A,False,False,
0.5,0.0025,8989,1008,1,-0.015602402936922905,0.006699808302585828,-2.328783486372449,-0.02873402720999113,-0.002470778663854683,0.6505729224607854,0.660974524418734,-0.024140616308822027,-0.008538213371898973,0.632,-0.656140616308822,-0.640538213371899,-0.015602402936922905,-0.015602402936922905,-0.024687346419181813,,15,NORMAL,primary,A,False,False,
0.5,0.0025,8085,794,0,0.002411873840445269,0.006995184160295943,0.3447906138247017,-0.011298687113734779,0.01612243479462532,0.651082251082251,0.6494743351886209,-0.023376623376623495,-0.025788497217068773,0.632,-0.6553766233766235,-0.6577884972170688,0.002411873840445269,0.002411873840445269,0.003816256076653907,262.0369230769231,15,HIGH,primary,A,False,False,
0.5,0.0025,6923,352,0,-0.010075111945688286,0.008614147735387009,-1.169600551926875,-0.026958841507046825,0.006808617615670252,0.6524628051422794,0.6591795464394049,-0.021305792286580916,-0.011230680340892585,0.632,-0.6533057922865809,-0.6432306803408926,-0.010075111945688286,-0.010075111945688286,-0.01594163282545615,,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.0025,6786,354,0,0.004862953138815207,0.007606975250732595,0.6392755304872166,-0.010046718352620675,0.019772624630251093,0.6706454465075155,0.6674034777483053,0.005968169761273234,0.001105216622458105,0.632,-0.6260318302387268,-0.6308947833775419,0.004862953138815207,0.004862953138815207,0.007694546105720265,129.96218181818182,15,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.0025,6584,354,1,0.004214763061968408,0.007916402973247527,0.5324088574333143,-0.011301386765596742,0.01973091288953356,0.6562879708383961,0.6534781287970839,-0.015568043742405946,-0.019782806804374164,0.632,-0.647568043742406,-0.6517828068043742,0.004214763061968408,0.004214763061968408,0.006668928895519633,149.94911711711714,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.0025,6894,352,0,-0.011966927763272413,0.007652778854864983,-1.5637362571459728,-0.02696637431880778,0.0030325187922629537,0.6478096895851465,0.6557876414273281,-0.02828546562228018,-0.01631853785900783,0.632,-0.6602854656222802,-0.6483185378590078,-0.011966927763272413,-0.011966927763272413,-0.018935012283658882,,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.005,27181,1410,7,0.0065119016960376724,0.004515542095037421,1.4421085129943205,-0.0023385608102356706,0.015362364202311015,0.6712777307678157,0.6669364629704573,0.006916596151723464,0.00040469445568591667,0.316,-0.30908340384827654,-0.3155953055443141,0.0065119016960376724,0.0065119016960376724,0.02060728384822048,48.526531073446336,15,ALL,primary,A,False,False,
0.5,0.005,10113,777,0,0.005339661821417977,0.007752598120766707,0.6887577220228593,-0.009855430495284766,0.020534754138120722,0.6678532581825374,0.6642934836349254,0.001779887273805958,-0.003559774547611916,0.316,-0.31422011272619405,-0.3195597745476119,0.005339661821417977,0.005339661821417977,0.01689766399182904,59.17977777777778,15,LOW,primary,A,False,False,
0.5,0.005,8983,1006,7,-0.00025047311588556164,0.00771943236014336,-0.032447089915418344,-0.015380560541766546,0.014879614309995425,0.6700434153400868,0.6702103974173439,0.005065123010130179,0.005315596126015842,0.316,-0.3109348769898698,-0.31068440387398416,-0.00025047311588556164,-0.00025047311588556164,-0.000792636442675828,,15,NORMAL,primary,A,False,False,
0.5,0.005,8085,794,0,0.01549165120593692,0.007346026339050552,2.1088477621684056,0.0010934395813978403,0.029889862830476004,0.6769325912183055,0.6666048237476809,0.01539888682745838,-9.276437847860475e-05,0.316,-0.3006011131725416,-0.3160927643784786,0.01549165120593692,0.01549165120593692,0.04902421267701557,20.398083832335328,15,HIGH,primary,A,True,False,
0.5,0.005,6922,352,1,0.0006501011268419532,0.009555629947121953,0.0680333092050887,-0.01807893356951707,0.01937913582320098,0.6703264952325917,0.6698930944813638,0.005489742848887591,0.004839641722045762,0.316,-0.3105102571511124,-0.31116035827795424,0.0006501011268419532,0.0006501011268419532,0.0020572820469682064,486.0782222222222,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.005,6783,353,3,0.017470145953118087,0.009077655846696212,1.9245217320588663,-0.00032205950640648486,0.03526235141264267,0.6780185758513931,0.6663718118826478,0.017027863777089758,-0.0004422821760282636,0.316,-0.29897213622291025,-0.31644228217602827,0.017470145953118087,0.017470145953118087,0.05528527200353825,18.088,15,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.005,6582,353,3,0.004785779398359161,0.008801989697315696,0.5437156328209131,-0.012466120408379602,0.022037679205097926,0.6713764813126709,0.6681859617137648,0.007064721969006316,0.002278942570647091,0.316,-0.3089352780309937,-0.3137210574293529,0.004785779398359161,0.004785779398359161,0.015144871513794813,66.02895238095239,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.005,6894,352,0,0.0032637075718015664,0.008591877898721489,0.3798596314185541,-0.013576373109692553,0.020103788253295687,0.6655062373078039,0.6633304322599362,-0.0017406440382941035,-0.005004351610095714,0.316,-0.3177406440382941,-0.3210043516100957,0.0032637075718015664,0.0032637075718015664,0.010328188518359387,96.8224,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.0075,27178,1410,10,0.010017293399072778,0.0049710080230347085,2.015143277310063,0.0002741176739247519,0.019760469124220807,0.6703215836338214,0.6636433880344397,0.005482375450732047,-0.004534917948340489,0.21066666666666667,-0.20518429121593462,-0.21520158461500716,0.010017293399072778,0.010017293399072778,0.04755044335002901,21.03029813284359,15,ALL,primary,A,True,False,
0.5,0.0075,10113,777,0,0.0030406407594185704,0.007977333283640715,0.3811600507721141,-0.012594932476517228,0.01867621399535437,0.6646890141402155,0.6626619203006032,-0.0029664787896767075,-0.0060071195490951634,0.21066666666666667,-0.21363314545634338,-0.21667378621576183,0.0030406407594185704,0.0030406407594185704,0.014433421326353973,69.28364227642275,15,LOW,primary,A,False,False,
0.5,0.0075,8980,1006,10,0.008853006681514477,0.008680135217816923,1.0199157569968167,-0.008160058345406694,0.025866071708435648,0.6692650334075724,0.6633630289532294,0.0038975501113585054,-0.004955456570155947,0.21066666666666667,-0.20676911655530816,-0.21562212323682262,0.008853006681514477,0.008853006681514477,0.04202376589326492,23.79605870020964,15,NORMAL,primary,A,False,False,
0.5,0.0075,8085,794,0,0.020037105751391466,0.008042276812803202,2.4914717831513395,0.004274243198297189,0.035799968304485744,0.6785405071119357,0.6651824366110081,0.017810760667903658,-0.002226345083487846,0.21066666666666667,-0.192855905998763,-0.21289301175015451,0.020037105751391466,0.020037105751391466,0.09511284375660506,10.513827160493827,15,HIGH,primary,A,True,False,
0.5,0.0075,6919,352,4,0.004769475357710652,0.010196628681847546,0.4677502247582543,-0.01521591685871054,0.024754867574131846,0.6662812545165486,0.6631016042780749,-0.00057811822517706,-0.005347593582887722,0.21066666666666667,-0.21124478489184373,-0.2160142602495544,0.004769475357710652,0.004769475357710652,0.022639914672677147,44.169777777777774,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.0075,6783,353,3,0.022003538257408226,0.010249491024011455,2.1467932608419864,0.0019145358503457714,0.04209254066447068,0.6743328910511573,0.6596638655462185,0.011499336576735963,-0.010504201680672232,0.21066666666666667,-0.1991673300899307,-0.2211708683473389,0.022003538257408226,0.022003538257408226,0.10444717527250741,9.574217755443886,15,ALL,primary,A-symbol,True,False,ETHUSD
0.5,0.0075,6582,353,3,0.006722880583409298,0.010051831298901845,0.668821469789666,-0.012978708762438316,0.026424469929256914,0.669705256760863,0.6652233363719234,0.004557885141294626,-0.002164995442114792,0.21066666666666667,-0.20610878152537204,-0.21283166210878146,0.006722880583409298,0.006722880583409298,0.03191240783263907,31.335774011299435,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.0075,6894,352,0,0.006636205395996518,0.009210993966722002,0.7204657195490709,-0.011417342778778605,0.02468975357077164,0.6710182767624021,0.6665941398317378,0.006527415143603221,-0.0001087902523932982,0.21066666666666667,-0.20413925152306345,-0.21077545691905997,0.006636205395996518,0.006636205395996518,0.031500974980996126,31.745049180327875,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.01,27174,1410,14,0.011095164495473615,0.004946250677231746,2.2431464192759463,0.0014005131680993937,0.020789815822847835,0.6739530433502613,0.6665562670199455,0.010929565025391996,-0.00016559947008176756,0.158,-0.147070434974608,-0.15816559947008177,0.011095164495473615,0.011095164495473615,0.07022256009793428,14.240437810945274,15,ALL,primary,A,True,False,
0.5,0.01,10113,777,0,-0.0001483239394838327,0.007546172038417201,-0.019655520537926064,-0.014938821134781547,0.014642173255813884,0.6705230890932463,0.6706219717195688,0.005784633639869474,0.005932957579353193,0.158,-0.15221536636013053,-0.1520670424206468,-0.0001483239394838327,-0.0001483239394838327,-0.0009387591106571689,,15,LOW,primary,A,False,False,
0.5,0.01,8979,1006,11,0.013865686602071499,0.008997671588351148,1.5410305283894488,-0.0037697497110967476,0.03150112291523975,0.6704532798752645,0.6612094888072169,0.005679919812896728,-0.008185766789174709,0.158,-0.15232008018710327,-0.1661857667891747,0.013865686602071499,0.013865686602071499,0.08775751013969303,11.395036144578315,15,NORMAL,primary,A,False,False,
0.5,0.01,8082,794,3,0.02208611729769859,0.008567119062821805,2.578009846220574,0.0052945639345678515,0.038877670660829325,0.6821331353625341,0.6674090571640683,0.023199703043801145,0.00111358574610243,0.158,-0.13480029695619886,-0.15688641425389757,0.02208611729769859,0.02208611729769859,0.1397855525170797,7.15381512605042,15,HIGH,primary,A,True,False,
0.5,0.01,6918,352,5,0.008889852558542933,0.009373800463401803,0.9483722843527178,-0.0094827963497246,0.027262501466810467,0.67533969355305,0.6694131251806881,0.013009540329575131,0.00411968777103211,0.158,-0.14499045967042487,-0.1538803122289679,0.008889852558542933,0.008889852558542933,0.05626488961103122,17.773073170731706,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.01,6781,353,5,0.019466155434301725,0.01033762138931916,1.8830400825487934,-0.0007955824887638284,0.039727893357367275,0.6771862557144964,0.6642088187582952,0.015779383571744576,-0.003686771862557281,0.158,-0.14222061642825543,-0.16168677186255728,0.019466155434301725,0.019466155434301725,0.12320351540697294,8.116651515151515,15,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.01,6581,353,4,0.01173833763865674,0.010361542345062084,1.1328755167661677,-0.008570285357664947,0.03204696063497842,0.673757787570278,0.6659322291445069,0.010636681355417066,-0.0011016562832396604,0.158,-0.14736331864458294,-0.15910165628323966,0.01173833763865674,0.01173833763865674,0.07429327619403,13.460168284789644,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.01,6894,352,0,0.004460400348128808,0.009489005895365724,0.47005981420110554,-0.014138051206788012,0.023058851903045626,0.6695677400638236,0.6665941398317378,0.004351610095735481,-0.0001087902523932982,0.158,-0.15364838990426452,-0.1581087902523933,0.004460400348128808,0.004460400348128808,0.028230381950182327,35.42282926829268,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.015,27170,1410,18,0.01090357011409643,0.005079984645723849,2.146378557123134,0.0009468002084776885,0.020860340019715172,0.6675009201324991,0.6602318733897681,0.0012513801987485973,-0.009652189915347886,0.10533333333333333,-0.10408195313458474,-0.11498552324868122,0.01090357011409643,0.01090357011409643,0.10351490614648509,9.660444444444444,15,ALL,primary,A,True,False,
0.5,0.015,10113,777,0,-0.0020023731830317412,0.007557822122287842,-0.2649405014609684,-0.01681570454271591,0.01281095817665243,0.6655789577771185,0.6669138732324731,-0.001631563334322239,0.0003708098487096301,0.10533333333333333,-0.10696489666765557,-0.1049625234846237,-0.0020023731830317412,-0.0020023731830317412,-0.01900987199080767,,15,LOW,primary,A,False,False,
0.5,0.015,8978,1006,12,0.01770995767431499,0.00916355581985446,1.9326512570527745,-0.00025061173259975124,0.03567052708122973,0.6667409222543996,0.6549342838048563,0.00011138338159932815,-0.017598574292715607,0.10533333333333333,-0.105221949951734,-0.12293190762604894,0.01770995767431499,0.01770995767431499,0.16813250956628156,5.947689727463313,15,NORMAL,primary,A,False,False,
0.5,0.015,8079,794,6,0.019494987003342,0.009582124931417866,2.034516053889242,0.0007140221377629832,0.038275951868921014,0.6707513306102241,0.657754672607996,0.006126995915336053,-0.013367991088006015,0.10533333333333333,-0.09920633741799728,-0.11870132442133935,0.019494987003342,0.019494987003342,0.18507899053805696,5.403098412698412,15,HIGH,primary,A,True,False,
0.5,0.015,6916,352,7,0.005313765182186235,0.009338965593329675,0.5689886239629767,-0.012990607380739927,0.023618137745112393,0.6709080393290919,0.6673655292076345,0.0063620589936379535,0.0010482938114517726,0.10533333333333333,-0.09897127433969538,-0.10428503952188156,0.005313765182186235,0.005313765182186235,0.05044713780556552,19.82273015873016,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.015,6781,353,5,0.022341837487096297,0.010181570776492623,2.194340930053691,0.0023859587651707597,0.04229771620902184,0.673352012977437,0.6584574546527061,0.010028019466155502,-0.012313818020940781,0.10533333333333333,-0.09530531386717783,-0.11764715135427412,0.022341837487096297,0.022341837487096297,0.21210605209268638,4.714622662266227,15,ALL,primary,A-symbol,True,False,ETHUSD
0.5,0.015,6579,353,6,0.014249886000911993,0.011046142921123813,1.290032738365315,-0.007400554124490683,0.03590032612631466,0.6651466788265694,0.6556467548259614,-0.002279981760145877,-0.016529867761057915,0.10533333333333333,-0.10761331509347921,-0.12186320109439125,0.014249886000911993,0.014249886000911993,0.13528372785675943,7.391872,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.015,6894,352,0,0.002067014795474325,0.010047525773019395,0.20572376146820912,-0.01762613571964369,0.02176016531059234,0.660574412532637,0.6591964026689875,-0.009138381201044377,-0.011205395996518819,0.10533333333333333,-0.11447171453437771,-0.11653872932985215,0.002067014795474325,0.002067014795474325,0.019623558184882834,50.959157894736855,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.02,27166,1410,22,0.007012442023117132,0.004888929510522825,1.4343512231100295,-0.0025698598175076044,0.016594743863741865,0.6638445115217552,0.6591695501730104,-0.004233232717367308,-0.011245674740484435,0.079,-0.08323323271736731,-0.09024567474048444,0.007012442023117132,0.007012442023117132,0.08876508890021687,11.26569028871391,15,ALL,primary,A,False,False,
0.5,0.02,10113,777,0,-0.009418570157223376,0.007024521476133652,-1.3408130630995558,-0.02318663225044533,0.004349491935998581,0.6531197468604766,0.6593987936319589,-0.02032037970928513,-0.010901809552061659,0.079,-0.09932037970928513,-0.08990180955206166,-0.009418570157223376,-0.009418570157223376,-0.11922240705346046,,15,LOW,primary,A,False,False,
0.5,0.02,8978,1006,12,0.010442192024949877,0.008837077461976756,1.1816340945159118,-0.006878479800524565,0.02776286385042432,0.6640677210960124,0.6571062597460459,-0.00389841835598137,-0.014340610380931151,0.079,-0.08289841835598137,-0.09334061038093115,0.010442192024949877,0.010442192024949877,0.13217964588544148,7.565461333333334,15,NORMAL,primary,A,False,False,
0.5,0.02,8075,793,10,0.023777089783281732,0.009920300590080589,2.3968114239458322,0.00433330062672378,0.04322087893983968,0.6770278637770898,0.6611764705882353,0.015541795665634739,-0.008235294117647118,0.079,-0.06345820433436526,-0.08723529411764712,0.023777089783281732,0.023777089783281732,0.3009758200415409,3.322526041666667,15,HIGH,primary,A,True,False,
0.5,0.02,6914,352,9,0.003254266705235753,0.00871121197119281,0.3735722096991003,-0.013819708758302154,0.02032824216877366,0.664015041943882,0.6618455308070581,-0.003977437084177082,-0.007231703789412847,0.079,-0.08297743708417708,-0.08623170378941285,0.003254266705235753,0.003254266705235753,0.041193249433363964,24.275822222222224,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.02,6780,353,6,0.013163716814159291,0.009839351345446244,1.3378642912524512,-0.006121411822915345,0.03244884545123393,0.6651917404129793,0.6564159292035399,-0.0022123893805310324,-0.015376106194690209,0.079,-0.08121238938053103,-0.09437610619469021,0.013163716814159291,0.013163716814159291,0.16662932676151002,6.001344537815126,15,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.02,6578,353,7,0.015050167224080268,0.010723713083313763,1.4034473980377677,-0.005968310419214708,0.03606864486737524,0.6687442991790817,0.6587108543630282,0.003116448768622604,-0.011933718455457654,0.079,-0.0758835512313774,-0.09093371845545765,0.015050167224080268,0.015050167224080268,0.19050844587443377,5.249111111111111,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.02,6894,352,0,-0.00293733681462141,0.009794463994395805,-0.29989765813648345,-0.02213448624363719,0.01625981261439437,0.6576733391354801,0.659631563678561,-0.013489991296779857,-0.010552654482158474,0.079,-0.09248999129677986,-0.08955265448215848,-0.00293733681462141,-0.00293733681462141,-0.037181478666093795,,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.03,27152,1410,36,0.010082130229817325,0.004447042908844836,2.267153800059973,0.0013659261284814463,0.018798334331153202,0.6633028874484385,0.6565814672952268,-0.0050456688273423644,-0.015127799057159774,0.05266666666666667,-0.05771233549400903,-0.06779446572382644,0.010082130229817325,0.010082130229817325,0.19143285246488592,5.223763774733638,15,ALL,primary,A,True,False,
0.5,0.03,10113,777,0,-0.0040047463660634825,0.006699642183167764,-0.5977552616354707,-0.017136045045072303,0.009126552312945336,0.644121427865124,0.6467912587758331,-0.033817858202313866,-0.02981311183625035,0.05266666666666667,-0.08648452486898053,-0.08247977850291702,-0.0040047463660634825,-0.0040047463660634825,-0.07603948796323068,,15,LOW,primary,A,False,False,
0.5,0.03,8972,1005,18,0.016133526526972804,0.008095062443778786,1.9930082861030596,0.00026720413716638334,0.031999848916779226,0.6698617922425323,0.6591061078912172,0.004792688363798536,-0.011340838163174327,0.05266666666666667,-0.04787397830286813,-0.064007504829841,0.016133526526972804,0.016133526526972804,0.3063327821577115,3.2644237190558436,15,NORMAL,primary,A,True,False,
0.5,0.03,8067,793,18,0.021011528449237635,0.009702487614941227,2.1655815789840522,0.0019946527239528278,0.04002840417452244,0.6800545432006941,0.6660468575678691,0.020081814801041098,-0.0009297136481963841,0.05266666666666667,-0.03258485186562557,-0.05359638031486305,0.021011528449237635,0.021011528449237635,0.39895307182096773,2.5065604719764014,15,HIGH,primary,A,True,False,
0.5,0.03,6909,352,14,-0.0003256621797655232,0.00803671329557382,-0.0405218113161857,-0.01607762023909021,0.015426295879559163,0.6526270082501086,0.6528441163699522,-0.021059487624837114,-0.02073382544507174,0.05266666666666667,-0.07372615429150378,-0.07340049211173841,-0.0003256621797655232,-0.0003256621797655232,-0.00618345910947196,,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.03,6778,353,8,0.018921510770138684,0.008467407787326332,2.234628500880709,0.0023253915069790746,0.035517630033298296,0.6645028031867808,0.651888462673355,-0.0032457952198288176,-0.022167305989967523,0.05266666666666667,-0.055912461886495485,-0.07483397265663419,0.018921510770138684,0.018921510770138684,0.35926919183807626,2.7834282001299546,15,ALL,primary,A-symbol,True,False,ETHUSD
0.5,0.03,6572,353,13,0.009928484479610469,0.009904332469753273,1.002438529798041,-0.009484007161105944,0.02934097612032688,0.6643335362142423,0.6577145465611686,-0.0034996956786366162,-0.013428180158247205,0.05266666666666667,-0.05616636234530328,-0.06609484682491387,0.009928484479610469,0.009928484479610469,0.18851552809386965,5.304602809706258,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.03,6893,352,1,0.011968663861888874,0.009132101148472058,1.310614465093985,-0.00593025438911636,0.029867582112894107,0.6718409981140288,0.6638618888727694,0.00776149717104313,-0.004207166690845865,0.05266666666666667,-0.04490516949562354,-0.05687383335751253,0.011968663861888874,0.011968663861888874,0.22725311130168746,4.400379797979798,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.05,27116,1408,72,0.006250921964891578,0.004081714381077522,1.531445216713427,-0.0017492382220203658,0.01425108215180352,0.6502065201357132,0.6460392388257855,-0.024690219796430157,-0.030941141761321678,0.031599999999999996,-0.05629021979643015,-0.06254114176132167,0.006250921964891578,0.006250921964891578,0.19781398623074614,5.055254277286134,15,ALL,primary,A,False,False,
0.5,0.05,10102,777,11,-0.0034151653137992474,0.0065172268948094185,-0.5240212392358508,-0.016188930027625708,0.009358599400027211,0.6269055632548011,0.6291823401306672,-0.0596416551177984,-0.05622648980399925,0.031599999999999996,-0.09124165511779839,-0.08782648980399924,-0.0034151653137992474,-0.0034151653137992474,-0.10807485170250784,,15,LOW,primary,A,False,False,
0.5,0.05,8963,1004,27,0.00928818475956711,0.007699938241774314,1.2062674359095655,-0.005803694194310547,0.02438006371344477,0.6543568001785116,0.6481646770054669,-0.018464799732232584,-0.027752984491799637,0.031599999999999996,-0.05006479973223258,-0.05935298449179963,0.00928818475956711,0.00928818475956711,0.2939298974546554,3.402171771771771,15,NORMAL,primary,A,False,False,
0.5,0.05,8051,792,34,0.014998136877406533,0.009279073804256995,1.6163398625545777,-0.003188847778937174,0.03318512153375024,0.6748230033536207,0.6648242454353497,0.012234505030431109,-0.0027636318469754784,0.031599999999999996,-0.019365494969568887,-0.034363631846975475,0.014998136877406533,0.014998136877406533,0.4746245847280549,2.106928364389234,15,HIGH,primary,A,False,False,
0.5,0.05,6882,351,41,-0.0011987794245858763,0.007613785621803712,-0.15744853928549205,-0.016121799243321154,0.013724240394149398,0.6315024702121477,0.6323016564952049,-0.052746294681778494,-0.0515475152571927,0.031599999999999996,-0.08434629468177848,-0.08314751525719269,-0.0011987794245858763,-0.0011987794245858763,-0.037936057740059384,,15,ALL,primary,A-symbol,False,False,BTCUSD
0.5,0.05,6777,353,9,0.01416555998229305,0.007917421179562022,1.789163372899743,-0.001352585529648515,0.02968370549423462,0.673601888741331,0.6641581820864689,0.010402833111996523,-0.003762726870296662,0.031599999999999996,-0.021197166888003473,-0.03536272687029666,0.01416555998229305,0.01416555998229305,0.44827721462952697,2.2307624999999995,15,ALL,primary,A-symbol,False,False,ETHUSD
0.5,0.05,6569,353,16,0.0006850357740904248,0.00865165298355318,0.07917975621452684,-0.01627220407367381,0.01764227562185466,0.6544375095143857,0.6539808189983255,-0.018343735728421406,-0.0190287715025117,0.031599999999999996,-0.0499437357284214,-0.050628771502511695,0.0006850357740904248,0.0006850357740904248,0.021678347281342557,46.12897777777777,15,ALL,primary,A-symbol,False,False,SOLUSD
0.5,0.05,6888,351,6,0.011215156794425087,0.008443290341359178,1.328292210856236,-0.005333692274638903,0.02776400586348908,0.6418408826945412,0.6343641114982579,-0.037238675958188194,-0.04845383275261317,0.031599999999999996,-0.06883867595818818,-0.08005383275261316,0.011215156794425087,0.011215156794425087,0.35491002514003445,2.8176155339805824,15,ALL,primary,A-symbol,False,False,XRPUSD
0.5,0.075,26954,1399,234,0.006427617422274988,0.0038496701814858736,1.6696540532711541,-0.0011177361334373244,0.013972970977987298,0.6658751947762855,0.6615901164947688,-0.0011872078355716909,-0.007614825257846736,0.021066666666666668,-0.02225387450223836,-0.028681491924513403,0.006427617422274988,0.006427617422274988,0.30510842194343296,3.2775234247234244,15,ALL,diagnostic,A,False,False,
0.5,0.075,10032,769,81,7.476076555023923e-05,0.006541127530973485,0.011429339237957489,-0.012745849195157791,0.012895370726258269,0.6647727272727273,0.6647228867623605,-0.0028409090909090606,-0.002915669856459302,0.021066666666666668,-0.023907575757575728,-0.02398233652312597,7.476076555023923e-05,7.476076555023923e-05,0.00354877051662528,281.78773333333334,15,LOW,diagnostic,A,False,False,
0.5,0.075,8917,999,73,0.011354715711562186,0.00759276248024995,1.4954656807845244,-0.003527098749727717,0.026236530172852088,0.6623303801727038,0.6547605696983291,-0.006504429740944229,-0.01785914545250633,0.021066666666666668,-0.027571096407610896,-0.038925812119172995,0.011354715711562186,0.011354715711562186,0.5389896698526354,1.8553231275720163,15,NORMAL,diagnostic,A,False,False,
0.5,0.075,8005,785,80,0.008900687070580887,0.008679289387080956,1.025508733909654,-0.008110720128097786,0.025912094269259563,0.6712054965646471,0.6652717051842598,0.006808244846970624,-0.002092442223610269,0.021066666666666668,-0.014258421819696044,-0.023159108890276937,0.008900687070580887,0.008900687070580887,0.422500968540232,2.366858479532164,15,HIGH,diagnostic,A,False,False,
0.5,0.075,6807,345,116,-0.0012119876597620097,0.0075182813207199705,-0.16120541491601786,-0.01594781904837315,0.013523843728849134,0.6850301160570001,0.6858381078301748,0.027545174085500168,0.028757161745262216,0.021066666666666668,0.0064785074188335005,0.007690495078595549,-0.0012119876597620097,-0.0012119876597620097,-0.05753105979882957,,15,ALL,diagnostic,A-symbol,False,False,BTCUSD
0.5,0.075,6707,351,79,0.007492172357238706,0.007960784855455247,0.9411348872347158,-0.008110965959453575,0.023095310673930988,0.6615476367973758,0.6565528552258834,-0.00767854480393626,-0.015170717161175018,0.021066666666666668,-0.028745211470602928,-0.03623738382784168,0.007492172357238706,0.007492172357238706,0.35564109290690055,2.8118235489220567,15,ALL,diagnostic,A-symbol,False,False,ETHUSD
0.5,0.075,6565,352,20,0.007425742574257425,0.00748096725344545,0.9926179760828936,-0.007236953242495656,0.02208843839101051,0.6661081492764661,0.6611576542269612,-0.0008377760853008898,-0.008263518659558322,0.021066666666666668,-0.021904442751967557,-0.02933018532622499,0.007425742574257425,0.007425742574257425,0.35248778042361195,2.836977777777778,15,ALL,diagnostic,A-symbol,False,False,SOLUSD
0.5,0.075,6875,351,19,0.012,0.007802881335328838,1.5378934376033648,-0.0032936474172445213,0.027293647417244524,0.6509090909090909,0.6429090909090909,-0.023636363636363678,-0.03563636363636369,0.021066666666666668,-0.04470303030303034,-0.05670303030303035,0.012,0.012,0.569620253164557,1.7555555555555555,15,ALL,diagnostic,A-symbol,False,False,XRPUSD
0.5,0.1,26536,1382,652,0.0031655110039192046,0.003929678574741277,0.805539421026977,-0.004536659002573698,0.010867681010412106,0.6653225806451613,0.6632122399758819,-0.0020161290322581182,-0.005181640036177271,0.015799999999999998,-0.017816129032258116,-0.02098164003617727,0.0031655110039192046,0.0031655110039192046,0.20034879771640537,4.991295238095237,15,ALL,diagnostic,A,False,False,
0.5,0.1,9797,754,316,0.004669796876594876,0.006170383720840144,0.756808180473912,-0.007424155216251805,0.016763748969441557,0.6765336327447178,0.6734204348269879,0.014800449117076564,0.010130652240481819,0.015799999999999998,-0.0009995508829234341,-0.005669347759518179,0.004669796876594876,0.004669796876594876,0.2955567643414479,3.3834448087431688,15,LOW,diagnostic,A,False,False,
0.5,0.1,8773,984,217,0.0023082183973555225,0.007960311324382133,0.28996584471332637,-0.01329399179843346,0.0179104285931445,0.6529123446939473,0.6513735324290436,-0.020631482959079017,-0.022939701356434528,0.015799999999999998,-0.03643148295907901,-0.03873970135643452,0.0023082183973555225,0.0023082183973555225,0.14608977198452677,6.845106172839506,15,NORMAL,diagnostic,A,False,False,
