symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,model,target_r,stop_mult,rt_bps
AKEUSD,adx_only,5,1,88d2c6a947a0,6009,134,ok,26,1.2461308037943086,20.864583333333332,0,9,10000.0,-313.65208119512374,9684.282504618037,-3.136520811951237,5.015216746427341,33.43992917799999,-0.6968479828755987,-314.59986797799684,481.18652329362465,-794.8386044887484,48.11865232936246,-49.677412780546774,58.28758081640396,-54.357429170108944,0.6053889690009845,0.38461538461538464,-0.24604451898973642,-0.6317892572681324,0.1490603915568501,-0.21126310478824667,0.03478141420148973,45.19230769230769,319.29378924870156,0.16748108974129336,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
AKEUSD,adx_only,5,1,b5acf63ba5bf,6009,215,ok,60,2.8756864702945584,20.864583333333332,0,29,10000.0,662.3229232751905,10662.322923275186,6.623229232751905,4.943270668545206,107.98811570800001,19.5249610168089,832.3076516519923,2510.172732416611,-1847.84980914142,100.40690929666444,-52.795708832612,117.42105327101453,-61.32451679962275,1.3584289805365355,0.4166666666666667,0.2225607195806606,-0.14053775456971082,0.5997226222957889,0.26914959046046827,0.046588870879807606,31.916666666666668,297.3752823183138,0.224764959611196,1.6666666666666667,maker/taker (YOUR execution),2.0,2.0,10.26
AKEUSD,adx_only,5,1,8f0add012268,6009,134,ok,24,1.1502745881178233,20.864583333333332,0,4,10000.0,-324.0967517111007,9673.837834102058,-3.240967517111007,4.1467398502014845,34.96667366,2.8290780511013995,-321.518612459995,579.8570503775071,-903.9538020886077,96.64284172958452,-50.21965567158932,106.79313080440396,-54.357429170108944,0.6414675717251622,0.25,-0.27050050955921107,-0.7779180039227427,0.2602295579457112,-0.23539661235608203,0.035103897203129036,55.791666666666664,316.04003647327886,0.16898706581530853,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
AKEUSD,atr_arm,5,1,ae190a209e26,6009,761,ok,169,8.099850224663006,20.864583333333332,0,220,10000.0,-897.5145482941432,9102.485451705856,-8.975145482941432,11.18486618276518,206.84560901999998,-35.684060725856696,-933.1986090199989,3682.9115028625874,-4580.42605115673,47.83001951769594,-49.787239686486195,71.36105010406379,-55.01137695353298,0.8040543525274279,0.4556213017751479,-0.10969071707619144,-0.2614617569931547,0.043416132956322954,-0.08430919315651368,0.025381523919677733,12.112426035502958,230.59877760732587,0.26707341492373887,0.0,maker/maker (floor),1.0,2.0,4.72
AKEUSD,atr_arm,5,1,fba2f87a03ea,6009,455,ok,58,2.779830254618073,20.864583333333332,0,44,10000.0,-623.6152722027679,9374.486110009335,-6.236152722027679,8.9424938074812,47.818523196,-4.314250993231501,-628.1588236280022,1068.9330017720445,-1692.5482739748124,46.475347903132366,-48.35852211356607,58.6468241121559,-52.99865254147514,0.6315524456278827,0.39655172413793105,-0.22296898584454403,-0.46773303643563074,0.03367842872395285,-0.20546027666546274,0.01750870917908133,33.172413793103445,336.4643096521002,0.18360836618249107,0.0,maker/maker (floor),1.0,4.0,4.72
AKEUSD,atr_arm,5,1,5104b68fd7d7,6009,761,ok,140,6.709935097353969,20.864583333333332,0,173,10000.0,-1370.3425288780068,8629.657471121982,-13.70342528878007,18.14917148089773,163.549889888,-16.895361009996996,-1238.5029996080139,3633.9894995829814,-5004.332028460987,95.63130262060477,-49.062078710401835,121.14129919206395,-55.340704075596314,0.7261687431840058,0.2714285714285714,-0.20843881425623406,-0.42325888728781885,0.020234919698069943,-0.18342283474707594,0.02501597950915812,18.185714285714287,248.8483567274643,0.2631736726761865,0.7142857142857143,maker/maker (floor),2.0,2.0,4.72
AKEUSD,atr_arm,5,1,1245719458bf,6009,455,ok,42,2.0129805292061906,20.864583333333332,0,26,10000.0,-423.9709955643487,9574.047838048287,-4.239709955643487,7.039982126605595,34.470474352,-1.8394787876512013,-426.04974436799966,1038.3087266911082,-1462.2797222554566,94.39170242646438,-47.17031362114376,106.90243310015587,-58.13466541274721,0.7100616324553793,0.2619047619047619,-0.20259384732782965,-0.5841956317335629,0.1872999764321064,-0.1855296360715665,0.01706421125626311,58.54761904761905,364.9403465329104,0.17903969428336433,0.0,maker/maker (floor),2.0,4.0,4.72
AKEUSD,wpr_only,5,1,5536e003be2a,6009,2337,ok,206,9.873190214677983,20.864583333333332,0,673,10000.0,-1237.7294611810385,8762.270538818953,-12.377294611810385,15.992403713455856,227.200753452,-37.274292270958995,-981.5521212200074,4154.5145773797285,-5392.244038560768,45.15776714543183,-47.30038630316463,65.50714252130402,-55.70629233346001,0.7704611563701781,0.44660194174757284,-0.12731636724300144,-0.25970085779758845,0.009556976326355743,-0.10284891665880129,0.02446745058420016,13.058252427184467,259.3464979580652,0.2574066964435908,1.4563106796116505,maker/maker (floor),1.0,2.0,4.72
AKEUSD,wpr_only,5,1,d4527a09260f,6009,1492,ok,65,3.1153270094857715,20.864583333333332,0,131,10000.0,210.581208473756,10210.581208473754,2.10581208473756,4.431554386253994,47.81267252,-17.5918809937558,192.9893274799997,1724.7821296490713,-1514.200921175315,49.27948941854489,-50.47336403917716,60.89433319578393,-56.17880106239466,1.1390708495344886,0.5384615384615384,0.06762058566429079,-0.1764271374877706,0.302383908311075,0.08245000542556181,0.014829419761271043,42.01538461538462,376.54060640142603,0.15518151524470922,0.0,maker/maker (floor),1.0,4.0,4.72
AKEUSD,wpr_only,5,1,461613bee59c,6009,2337,ok,145,6.949575636545182,20.864583333333332,0,480,10000.0,-776.1598546734592,9223.840145326532,-7.761598546734592,16.170045541079322,143.329435376,-16.997580702543303,-793.1574353760116,3931.087625784334,-4707.247480457793,89.34290058600759,-46.606410697601916,108.67418951355202,-55.70629233346001,0.8351138626350753,0.30344827586206896,-0.1090683751268656,-0.3237070464044905,0.11263787439662114,-0.08704330581381585,0.022025069313049764,24.49655172413793,282.13371825995574,0.23117857230395486,0.0,maker/maker (floor),2.0,2.0,4.72
AKEUSD,wpr_only,5,1,247ec2c731ff,6009,1492,ok,41,1.965052421367948,20.864583333333332,0,55,10000.0,-90.65959580566607,9910.96790579665,-0.9065959580566607,5.819038784729712,32.266766768,6.504829037666596,-84.41431956799352,1253.0153932198984,-1343.6749890255642,96.38579947845372,-47.98839246519872,110.38665025178396,-54.30738969378203,0.9325286274239485,0.3170731707317073,-0.042822965674568766,-0.4628395706888944,0.39464223882475286,-0.026930339919159704,0.01589262575540904,69.39024390243902,458.4864373890431,0.16638754245994916,0.0,maker/maker (floor),2.0,4.0,4.72
AKEUSD,adx_only,5,1,8822505d8858,6009,215,ok,78,3.7383924113829257,20.864583333333332,0,42,10000.0,329.6645886260726,10329.664588626072,3.296645886260726,4.649518865285622,87.33807500399999,-25.387663630072897,404.01138210800127,2153.046147487679,-1823.381558861606,50.070840639248345,-52.096615967474456,75.48208917457578,-61.90799584947619,1.1807984659183965,0.5512820512820513,0.08725492963849331,-0.12823889968550653,0.31222315125118105,0.10923563256059585,0.021980702922102524,13.346153846153847,291.76053864501864,0.23087717173998634,1.282051282051282,maker/maker (floor),1.0,2.0,4.72
AKEUSD,adx_only,5,1,88d2c6a947a0,6009,134,ok,26,1.2461308037943086,20.864583333333332,0,9,10000.0,-298.5358189730347,9699.398766840126,-2.9853581897303467,4.86405412420645,19.888817636,-0.7759986629646987,-299.56275643599656,482.7315389257137,-781.2673578987483,48.27315389257137,-48.82920986867177,58.28758081640396,-53.65250184210894,0.6178826416401687,0.38461538461538464,-0.23519694806689376,-0.6184339299128915,0.1573433217460975,-0.21919614153365477,0.016000806533238942,45.19230769230769,319.29378924870156,0.16747297898016247,0.0,maker/maker (floor),1.0,4.0,4.72
AKEUSD,adx_only,5,1,b5acf63ba5bf,6009,215,ok,60,2.8756864702945584,20.864583333333332,0,29,10000.0,706.1810630851992,10706.181063085201,7.0618106308519915,4.770550903756123,65.77200584,19.530931074800197,875.6446017119961,2514.8035605614014,-1808.6224974762017,100.59214242245605,-51.674928499320046,117.42105327101453,-59.20154669562275,1.3904524377367984,0.4166666666666667,0.23644754132246817,-0.12392035322746554,0.6092098896513103,0.2578802382574284,0.02143269693496023,31.916666666666668,297.3752823183138,0.22474781677537342,1.6666666666666667,maker/maker (floor),2.0,2.0,4.72
AKEUSD,adx_only,5,1,8f0add012268,6009,134,ok,24,1.1502745881178233,20.864583333333332,0,4,10000.0,-301.6943741068133,9696.240211706341,-3.0169437410681335,3.9720703784138096,18.73019428,2.770179826814001,-299.1751330799998,586.9539974537945,-888.6483715606078,97.82566624229908,-49.36935397558932,106.79313080440396,-53.65250184210894,0.6605019670750198,0.25,-0.25644462106966265,-0.7604061790823994,0.26998594107851814,-0.240295459783233,0.016149161286429733,55.791666666666664,316.04003647327886,0.1694811364769856,0.0,maker/maker (floor),2.0,4.0,4.72
BANKUSD,atr_arm,5,1,ae190a209e26,6009,641,ok,139,6.662006989515727,20.864583333333332,5,167,10000.0,-537.5940079267327,9462.405992073263,-5.375940079267327,7.717323215044882,393.820768894,-11.351760967267994,-548.9457688939983,3196.312537457544,-3733.906545384276,47.00459613908153,-52.59023303358135,56.42916961554169,-71.89237167423208,0.8560237109867447,0.4892086330935252,-0.07674671037002895,-0.245494880234986,0.09161887427858734,-0.007725923295156208,0.06902078707487276,13.510791366906474,259.50853028642865,0.21782565756914118,0.0,taker/taker (current backtest),1.0,2.0,15.8
BANKUSD,atr_arm,5,1,fba2f87a03ea,6009,415,ok,51,2.4443334997503747,20.864583333333332,0,39,10000.0,84.71692154808093,10084.716921548088,0.8471692154808093,3.5697718616755534,95.91448216,-30.881403708083496,53.835517840005195,1339.6176209262198,-1254.900699378139,49.61546744171184,-52.287529140755794,59.806938548294205,-61.78346521043189,1.0675088647173931,0.5294117647058824,0.034917196212749614,-0.232067893387909,0.3207665277968571,0.07982765441656059,0.04491045820381095,41.64705882352941,405.7136340309051,0.14160782892525128,0.0,taker/taker (current backtest),1.0,4.0,15.8
BANKUSD,atr_arm,5,1,5104b68fd7d7,6009,641,ok,103,4.9365951073389915,20.864583333333332,2,108,10000.0,-220.78020714861924,9779.21979285138,-2.207802071486192,7.915026120100767,314.71497475,-17.127767601381503,-237.90797475,3354.5741559185312,-3575.35436306715,95.84497588338661,-52.578740633340445,106.78997956176302,-73.64518174979662,0.9382494195738348,0.33980582524271846,-0.03850362216504251,-0.30938549231868256,0.24943641587657422,0.031970656633718904,0.0704742787987614,24.66990291262136,254.34279954941698,0.22237576839464873,0.0,taker/taker (current backtest),2.0,2.0,15.8
BANKUSD,atr_arm,5,1,1245719458bf,6009,415,ok,33,1.581627558662007,20.864583333333332,0,16,10000.0,571.4646996405227,10571.464699640517,5.714646996405227,4.060062525524263,55.910717034,-51.502416674523104,519.9622829659984,1492.3555536459626,-920.8908540054401,99.49037024306418,-51.16060300030223,120.58017568847028,-56.77242826421116,1.6205563853250589,0.45454545454545453,0.3447852667759667,-0.17423394211984816,0.8346424472960575,0.3843536282544409,0.03956836147847414,86.36363636363636,424.9942568343682,0.12437507597318576,0.0,taker/taker (current backtest),2.0,4.0,15.8
BANKUSD,wpr_only,5,1,5536e003be2a,6009,2081,ok,171,8.19570644033949,20.864583333333332,31,555,10000.0,-1222.3542912314365,8777.645708768561,-12.223542912314365,13.671399792667238,475.230045612,35.5592456194328,-1186.7950456120034,3456.4609734107366,-4678.815264642171,44.31360222321457,-50.30984155529217,52.810508310273,-65.38954408560808,0.7387470498207588,0.45614035087719296,-0.1508477189215032,-0.29774293173199573,0.00623620881839622,-0.0789539226989193,0.0718937962225839,12.32748538011696,256.64115263394916,0.2269386702111658,0.0,taker/taker (current backtest),1.0,2.0,15.8
BANKUSD,wpr_only,5,1,d4527a09260f,6009,1398,ok,64,3.067398901647529,20.864583333333332,0,121,10000.0,-297.0130785842723,9702.986921415726,-2.970130785842723,5.636593698980958,130.99900323,-33.6439246457294,-330.6570032300042,1480.9997598690095,-1778.0128384532816,49.36665866230032,-52.29449524862593,60.0268169988394,-62.42153786018052,0.8329522306246968,0.46875,-0.09168794774022117,-0.34482171794259536,0.16439440058233462,-0.04269300302015825,0.048994944720062904,37.21875,398.84989272060295,0.15456461211856432,0.0,taker/taker (current backtest),1.0,4.0,15.8
BANKUSD,wpr_only,5,1,461613bee59c,6009,2081,ok,125,5.99101347978033,20.864583333333332,26,391,10000.0,-1180.4495538930776,8819.5504461069,-11.804495538930777,16.55457055960669,371.39656172800005,-12.792007834923805,-1193.2415617280203,3330.0796521867833,-4510.529206079861,92.50221256074398,-50.68010343909956,105.69683084974292,-65.88538354628028,0.7382902315981196,0.288,-0.196483089093483,-0.44208281418763024,0.05145095679807057,-0.12458690021886844,0.07189618887461455,22.096,264.35357290375947,0.22713298351956454,0.0,taker/taker (current backtest),2.0,2.0,15.8
BANKUSD,wpr_only,5,1,247ec2c731ff,6009,1398,ok,41,1.965052421367948,20.864583333333332,0,51,10000.0,71.43498134175215,10071.434981341758,0.7143498134175215,5.180904392927025,90.479381802,-3.9903631437523894,67.44461819800199,1489.5327936343044,-1418.0978122925521,99.30218624228696,-54.54222354971354,115.69627696427976,-68.67176964788396,1.050373804065227,0.36585365853658536,0.04330901486579728,-0.40317146456517006,0.5057620602956757,0.09135243085313643,0.04804341598733912,69.53658536585365,444.14075845575644,0.15164699711164897,0.0,taker/taker (current backtest),2.0,4.0,15.8
BANKUSD,adx_only,5,1,8822505d8858,6009,162,ok,55,2.6360459311033453,20.864583333333332,3,33,10000.0,-118.09831286556818,9881.901687134441,-1.1809831286556818,3.8124646872832875,148.16262284799996,13.882690017567601,-104.21562284798893,1344.3328223731141,-1462.4311352386828,48.01188651332551,-54.16411611995122,55.93743649952546,-73.03542115223915,0.9192452143421482,0.509090909090909,-0.039674642259147214,-0.32938997447908996,0.22359991361025425,0.02600223857330934,0.06567688083245656,13.545454545454545,274.0341419586685,0.2071321836052414,0.0,taker/taker (current backtest),1.0,2.0,15.8
BANKUSD,adx_only,5,1,88d2c6a947a0,6009,104,ok,23,1.1023464802795806,20.864583333333332,0,8,10000.0,12.569527163009262,10012.56952716301,0.12569527163009261,2.63461845899703,48.329415088000005,-13.000942251009,-0.4314150879981753,592.6756666455847,-580.1061394825754,49.38963888713206,-52.736921771143216,56.02540225364844,-64.76334300047914,1.0216676333993304,0.5217391304347826,0.01432495178423681,-0.4147957342757732,0.44392052779331537,0.06313843490280928,0.048813483118572434,44.30434782608695,389.1366031617345,0.1541924223805075,0.0,taker/taker (current backtest),1.0,4.0,15.8
BANKUSD,adx_only,5,1,b5acf63ba5bf,6009,162,ok,48,2.3005491762356467,20.864583333333332,2,24,10000.0,166.03259149786035,10166.03259149787,1.6603259149786036,7.026792121437589,136.24042575800001,-10.346017255860302,155.68657424200683,1779.7498314983056,-1613.7172400004447,98.87499063879476,-53.790574666681486,112.27580612277339,-72.63412762942465,1.1028882801659943,0.375,0.07382635450671804,-0.3522374979426157,0.5203727315284536,0.13964071723085483,0.06581436272413682,25.0,262.868122949042,0.20749894021582374,0.0,taker/taker (current backtest),2.0,2.0,15.8
BANKUSD,adx_only,5,1,8f0add012268,6009,104,ok,20,0.9585621567648528,20.864583333333332,0,6,10000.0,239.96043749654956,10239.960437496546,2.3996043749654956,2.2167570293641963,47.634167954,-13.3396054505492,226.6208320459973,840.0250988766988,-600.0646613801493,93.33612209741098,-54.55133285274085,104.66124233699504,-66.01119161320513,1.3998909666578936,0.45,0.2420659308761443,-0.36844154033688203,0.8799110639577358,0.29421522712436526,0.05214929624822097,77.3,316.684571958206,0.1646458691329116,0.0,taker/taker (current backtest),2.0,4.0,15.8
BANKUSD,atr_arm,5,1,ae190a209e26,6009,641,ok,140,6.709935097353969,20.864583333333332,0,171,10000.0,-223.01598436628058,9776.984015633714,-2.230159843662806,5.772709876291988,235.81949756199998,-20.367513195724303,-243.3834975620066,3395.1891275814232,-3618.2051119477032,48.50270182259176,-51.688644456395764,58.70517516719528,-71.57720384128407,0.9383628131998771,0.5,-0.029639429476351432,-0.20206861278018612,0.13000846717605585,0.015925545493074737,0.04556497496942619,13.564285714285715,258.54648036931593,0.2214262984103573,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
BANKUSD,atr_arm,5,1,fba2f87a03ea,6009,415,ok,51,2.4443334997503747,20.864583333333332,0,39,10000.0,124.77533859531863,10124.775338595322,1.2477533859531864,3.396186600752876,55.58381096000001,-31.005149555321204,93.77018904000215,1360.8033079745662,-1236.0279693792477,50.40012251757653,-51.50116539080199,61.2851504388394,-60.78270223932629,1.100948636832209,0.5294117647058824,0.05066428092471882,-0.21689593558372786,0.3353618541321788,0.0798276544165606,0.029163373491841792,41.64705882352941,405.7136340309051,0.14154041520213642,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
BANKUSD,atr_arm,5,1,5104b68fd7d7,6009,641,ok,104,4.9845232151772345,20.864583333333332,0,109,10000.0,174.07199815276647,10174.07199815276,1.7407199815276646,5.02773264904101,193.85477976,-34.646777912769906,139.42522023998936,3630.822990275738,-3456.750992122971,98.13035108853346,-51.59329838989509,109.75576590433423,-73.29962357518902,1.050357112372118,0.3557692307692308,0.03769804681022137,-0.22868614688433733,0.33275989186997834,0.08420238733152297,0.04650434052130162,25.153846153846153,253.13361111130723,0.2258416367207015,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
BANKUSD,atr_arm,5,1,1245719458bf,6009,415,ok,33,1.581627558662007,20.864583333333332,0,16,10000.0,594.8571094429423,10594.857109442946,5.948571094429422,3.998523065201059,32.87998082,-51.6620902629429,543.1950191800024,1503.8848792760791,-909.0277698331364,100.25899195173861,-50.501542768507576,121.66338055644948,-56.14621547221116,1.6543882697358478,0.45454545454545453,0.35865923656019116,-0.16020441511672384,0.8490368014735549,0.3843536282544409,0.025694391694249658,86.36363636363636,424.9942568343682,0.12433743576318555,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
BANKUSD,wpr_only,5,1,5536e003be2a,6009,2081,ok,185,8.866699950074889,20.864583333333332,1,571,10000.0,-1705.403554640257,8294.596445359748,-17.054035546402567,17.741867943314784,351.186598646,29.411955994251997,-1675.991598646,3568.6201614040942,-5274.023716044352,45.75154053082172,-49.289941271442544,53.5632949319386,-65.32981697234408,0.6766409014331561,0.42162162162162165,-0.20000825807043843,-0.35147229992450524,-0.057314561959672425,-0.14735991365497028,0.052648344415468167,11.68108108108108,237.2933724702617,0.2562600417418246,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
BANKUSD,wpr_only,5,1,d4527a09260f,6009,1398,ok,64,3.067398901647529,20.864583333333332,0,121,10000.0,-243.70929545097783,9756.290704549016,-2.437092954509778,5.464191195280242,76.37693491,-33.69463945902391,-277.4039349100058,1508.7995691812598,-1752.5088646322372,50.29331897270866,-51.54437837153639,61.5096381693846,-60.945093469375024,0.8609369114363256,0.46875,-0.0745087076295156,-0.3278006333507742,0.18262430790210438,-0.04269300302015827,0.0318157046093573,37.21875,398.84989272060295,0.1545308002765332,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
BANKUSD,wpr_only,5,1,461613bee59c,6009,2081,ok,138,6.614078881677484,20.864583333333332,1,407,10000.0,-1397.0139233533705,8602.986076646612,-13.970139233533704,18.08434784419235,286.35093866000005,-25.363015306632988,-1422.3769386600125,3570.4019603745774,-4967.415883727947,93.95794632564677,-49.67415883727947,106.41891215400128,-65.74920747077888,0.7187644529765165,0.2753623188405797,-0.21331667870255241,-0.4399424751994092,0.019718277049006236,-0.1600799788152301,0.05323669988732228,20.971014492753625,232.33184312591754,0.25915684609124096,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
BANKUSD,wpr_only,5,1,247ec2c731ff,6009,1398,ok,41,1.965052421367948,20.864583333333332,0,51,10000.0,105.74471742539825,10105.744717425396,1.0574471742539826,5.037634389377589,55.118003996,-3.916721421398398,101.82799600400358,1501.6813374324265,-1395.9366200070285,100.11208916216177,-53.689870000270325,116.88181480427977,-67.01788608277835,1.0757518041362548,0.36585365853658536,0.06015461768667442,-0.38638221600467126,0.5210577142676891,0.09135243085313643,0.031197813166461988,69.53658536585365,444.14075845575644,0.15162373241232793,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
BANKUSD,adx_only,5,1,8822505d8858,6009,162,ok,57,2.7319021467798303,20.864583333333332,1,33,10000.0,-166.1038315826245,9833.896168417377,-1.6610383158262452,3.8631860403452145,96.66523413,13.949597452623197,-152.15423412999735,1377.9106807973503,-1544.014512379975,49.21109574276251,-53.24187973724052,56.91091256305256,-72.43307468023914,0.8924208093571679,0.49122807017543857,-0.054986276159641995,-0.3120371375839834,0.2081704547067046,-0.010025559271368193,0.044960716888273806,13.228070175438596,268.1026581118234,0.21859014607603655,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
BANKUSD,adx_only,5,1,88d2c6a947a0,6009,104,ok,23,1.1023464802795806,20.864583333333332,0,8,10000.0,32.19977876278911,10032.199778762793,0.32199778762789105,2.561905738735638,28.560402424,-13.018181186788798,19.181597576003696,601.0070494942845,-568.8072707314955,50.08392079119037,-51.7097518846814,56.58284203964844,-63.54825812447913,1.0566092953090764,0.5217391304347826,0.03144056548530587,-0.39681942404476644,0.45945346374276297,0.06313843490280925,0.03169786941750337,44.30434782608695,389.1366031617345,0.15415712853116298,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
BANKUSD,adx_only,5,1,b5acf63ba5bf,6009,162,ok,49,2.3484772840738892,20.864583333333332,1,24,10000.0,163.78188677374942,10163.78188677375,1.6378188677374943,6.810819652926317,86.791260796,-10.154147569749501,153.62773920400105,1802.930881339082,-1639.1489945653327,100.1628267410601,-52.87577401823654,113.39292440877338,-72.43307468023914,1.0999188525977657,0.3673469387755102,0.07242766175659905,-0.32020906568248414,0.4922707677150964,0.11636662096083741,0.04393895920423837,24.53061224489796,257.63358778626065,0.2135385192522457,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
BANKUSD,adx_only,5,1,8f0add012268,6009,104,ok,20,0.9585621567648528,20.864583333333332,0,6,10000.0,258.4113474666225,10258.41134746662,2.584113474666225,2.1330754925908866,29.039118803999997,-13.379466270622201,245.03188119599872,846.780594343692,-588.3692468770694,94.08673270485467,-53.48811335246085,105.35301105699504,-64.77269469720513,1.439199276369748,0.45,0.260351190446723,-0.34947450326692525,0.8981059306837337,0.2942152271243653,0.03386403667764222,77.3,316.684571958206,0.16460489528302505,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
BANKUSD,atr_arm,5,1,ae190a209e26,6009,641,ok,140,6.709935097353969,20.864583333333332,0,171,10000.0,-132.35385503209866,9867.646144967888,-1.3235385503209867,5.567123302636627,144.66946815600002,-20.4966131239061,-152.8504681560171,3407.7468642724994,-3540.100719304598,48.6820980610357,-50.57286741863712,59.05513150202207,-71.04539135465208,0.9626129690857785,0.5,-0.016317372899138254,-0.18611305447361348,0.14080436081620615,0.004644291999077287,0.020961664898215555,13.564285714285715,258.54648036931593,0.22142936616324246,0.0,maker/maker (floor),1.0,2.0,4.72
BANKUSD,atr_arm,5,1,fba2f87a03ea,6009,415,ok,51,2.4443334997503747,20.864583333333332,0,39,10000.0,145.21186044221378,10145.211860442212,1.452118604422138,3.277534166952193,34.583343712,-31.0212041542164,114.19065628799581,1361.5417019542917,-1216.329841512078,50.42747044275155,-50.68041006300325,61.2851504388394,-59.695336147773496,1.1193852649883964,0.5294117647058824,0.05881908045900886,-0.20772028156592717,0.3409247222350587,0.07223536923888152,0.013416288779872637,41.64705882352941,405.7136340309051,0.14153750144309335,0.0,maker/maker (floor),1.0,4.0,4.72
BANKUSD,atr_arm,5,1,5104b68fd7d7,6009,641,ok,104,4.9845232151772345,20.864583333333332,0,109,10000.0,261.4507850689023,10261.450785068895,2.614507850689023,4.678888887803131,110.329866188,-35.03365125690571,226.41713381199224,3647.0012856689636,-3385.550500600061,98.5676023153774,-50.53060448656807,110.45752911344121,-72.92037222858141,1.0772254866741946,0.3557692307692308,0.05400548769303275,-0.20998834593862967,0.34675784579525976,0.07539929736754966,0.021393809674516925,25.153846153846153,253.13361111130723,0.2259118166334409,0.0,maker/maker (floor),2.0,2.0,4.72
BANKUSD,atr_arm,5,1,1245719458bf,6009,415,ok,33,1.581627558662007,20.864583333333332,0,16,10000.0,609.9786058679113,10609.978605867915,6.099786058679112,3.9433845836876875,19.650565015999998,-51.6911708839119,558.2874349839985,1506.9748316177715,-896.9962257498601,100.4649887745181,-49.833123652770006,121.99854138442868,-55.547863340211165,1.6800236036199472,0.45454545454545453,0.36661343028005844,-0.15063962574941858,0.8544908246596923,0.3784338521900836,0.011820421910025185,86.36363636363636,424.9942568343682,0.12439413735845031,0.0,maker/maker (floor),2.0,4.0,4.72
BANKUSD,wpr_only,5,1,5536e003be2a,6009,2081,ok,186,8.91462805791313,20.864583333333332,0,571,10000.0,-1619.686993224153,8380.313006775847,-16.19686993224153,16.943591921601858,210.389765216,29.60322800814719,-1590.083765215999,3586.762127505373,-5206.449120729524,45.984129839812475,-48.20786222897708,54.03068843047209,-64.87519607571207,0.688907553753795,0.41935483870967744,-0.187593560213782,-0.3294574474383279,-0.04754591637776211,-0.16305870773028572,0.024534852483496284,11.629032258064516,237.17372881280588,0.25964374952792835,0.0,maker/maker (floor),1.0,2.0,4.72
BANKUSD,wpr_only,5,1,d4527a09260f,6009,1398,ok,64,3.067398901647529,20.864583333333332,0,121,10000.0,-214.312232902069,9785.687767097927,-2.14312232902069,5.321925322048816,46.783126296,-33.7168933939327,-248.02912629600542,1510.8429634632037,-1725.1551963652728,50.361432115440124,-50.73985871662567,61.62188203465719,-59.33137677110653,0.8757722010439389,0.46875,-0.06524553267996483,-0.31605282945124125,0.19013444330243623,-0.05060906818131316,0.014636464498651703,37.21875,398.84989272060295,0.15455644623730047,0.0,maker/maker (floor),1.0,4.0,4.72
BANKUSD,wpr_only,5,1,461613bee59c,6009,2081,ok,139,6.662006989515727,20.864583333333332,0,407,10000.0,-1319.2052484525852,8680.794751547412,-13.19205248452585,17.393137989431473,160.675264748,-25.801016295419007,-1345.0062647479972,3589.296210940013,-4908.501459392598,94.45516344578982,-48.599024350421764,108.2537209842427,-65.1662443507789,0.7312407341902207,0.2733812949640288,-0.19925701869803597,-0.40190750397947456,0.039390210314538494,-0.17434708448370603,0.024909934214329868,20.834532374100718,231.4160088452329,0.26356886561539317,0.0,maker/maker (floor),2.0,2.0,4.72
BANKUSD,wpr_only,5,1,247ec2c731ff,6009,1398,ok,41,1.965052421367948,20.864583333333332,0,51,10000.0,130.15492856178687,10130.154928561782,1.3015492856178688,4.910014801087306,30.167625592,-3.988554153787103,126.1663744080015,1503.075212537623,-1372.9202839758357,100.20501416917486,-52.80462630676291,117.11099483330776,-65.38411548767276,1.0948015191274414,0.36585365853658536,0.07195759300327054,-0.3717343344307841,0.5290732532751214,0.08630980334885535,0.014352210345584851,69.53658536585365,444.14075845575644,0.15161781110417188,0.0,maker/maker (floor),2.0,4.0,4.72
BANKUSD,adx_only,5,1,8822505d8858,6009,162,ok,58,2.779830254618073,20.864583333333332,0,33,10000.0,-181.72103404679157,9818.278965953203,-1.8172103404679156,4.222127152692645,62.634486848,13.984547198789096,-167.736486848009,1379.1012678348122,-1560.8223018816036,49.253616708386154,-52.02741006272012,56.81653294022826,-71.80279885223915,0.8835735279873161,0.4827586206896552,-0.059449609795287045,-0.3166186846282993,0.2071687284730447,-0.03769618502308944,0.021753424772197594,13.03448275862069,267.7133116239494,0.2299347539533227,0.0,maker/maker (floor),1.0,2.0,4.72
