symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,target_r,stop_mult
BEATUSD,wpr_only,5.0,1.0,461613bee59c,62961.0,24919.0,ok,1109.0,5.072854624291228,218.61458333333334,271.0,2775.0,10000.0,-3239.023758151435,6760.97624184852,-32.39023758151435,47.523609204204725,2849.7984486960004,149.2393094554364,-3089.7844486960394,26650.41664068914,-29889.44039884058,71.64090494808909,-40.55555006626944,112.57898257079081,-64.92985457961564,0.8916331749631191,0.33543733092876465,-0.06581687996844046,-0.1509177108980402,0.019453503613518476,0.010333731098428462,0.0761506110668689,23.52028854824166,223.57229647630498,0.23981400115988394,0.0,2.0,2.0
BEATUSD,wpr_only,5.0,1.0,247ec2c731ff,62961.0,19978.0,ok,458.0,2.0950111974079193,218.61458333333334,2.0,518.0,10000.0,680.1178181907981,10680.11781819078,6.801178181907981,9.61750048289747,972.561572582,220.09360922720123,900.2114274179785,15985.163626621663,-15305.045808430863,94.58676702142996,-52.958636015331706,117.53018762670419,-75.58965899985212,1.04443748987776,0.36899563318777295,0.034024415412071345,-0.09544638762776278,0.16482994272474355,0.08132392422426762,0.04729950881219626,71.05458515283843,397.9489360370342,0.14900791001957261,0.0,2.0,4.0
BEATUSD,wpr_only,5.0,1.0,e6e58e941c78,62961.0,9629.0,ok,144.0,0.6586934769142803,218.61458333333334,0.0,48.0,10000.0,-1027.3890343118603,8972.610965688153,-10.273890343118603,12.165491741750635,239.610362152,41.13067215985891,-986.2583621519971,3514.6887545700197,-4542.07778888188,76.4062772732613,-46.34773253961102,107.08576172065206,-64.40610920413421,0.7738063762741562,0.3194444444444444,-0.1482941688368908,-0.3661284769881563,0.058378515552079194,-0.11013258196828084,0.038161586868609945,134.65972222222223,452.49715064984593,0.12029895269943827,0.0,2.0,8.0
BEATUSD,adx_only,5.0,1.0,20eb9c5a7e7d,62961.0,2722.0,ok,544.0,2.4883975794539475,218.61458333333334,32.0,289.0,10000.0,-2675.3341278214266,7324.66587217859,-26.753341278214265,28.02718669944509,1295.9918984219998,-18.800770600569507,-2627.3387756239827,6970.391335997965,-9645.725463819392,20.50115098822931,-47.282967959898976,32.19574856759991,-61.2494478046015,0.7226404444272788,0.625,-0.11375863825608974,-0.17767279984658088,-0.04875595600877291,-0.0454466199373093,0.06831201831878045,6.553308823529412,253.37994770161183,0.215197663506675,0.1838235294117647,0.5,2.0
BEATUSD,adx_only,5.0,1.0,a24f3e81a670,62961.0,2128.0,ok,278.0,1.2716443512650688,218.61458333333334,0.0,68.0,10000.0,-1137.871949116245,8862.128050883755,-11.378719491162451,14.921847522888546,497.324465894,-27.583516777755097,-1165.455465893987,3845.056427563278,-4982.9283766795215,21.846911520245897,-48.852238987054136,32.07389783711271,-58.84172769049751,0.7716459352613676,0.6330935251798561,-0.08595829843037593,-0.17424272593685436,0.002754884782412043,-0.03674856372728349,0.049209734703092436,19.615107913669064,354.803741647272,0.1549893363999656,0.0,0.5,4.0
BEATUSD,adx_only,5.0,1.0,be44b73521b9,62961.0,1214.0,ok,44.0,0.2012674512793634,218.61458333333334,0.0,5.0,10000.0,-183.35470415945338,9816.64529584055,-1.8335470415945336,3.559590888889372,69.98077412799998,-29.829069968547103,-213.18377412799964,660.4700584358014,-843.8247625952548,24.461854016140794,-49.63675074089734,38.49712729983828,-54.52380170819855,0.782709974526547,0.6136363636363636,-0.08323959397052424,-0.2994186043152909,0.1274634164593476,-0.04279210626733478,0.04044748770318946,44.63636363636363,416.84126263325425,0.1273730562492931,0.0,0.5,8.0
BEATUSD,adx_only,5.0,1.0,821dde5c95a0,62961.0,2722.0,ok,522.0,2.387763853814266,218.61458333333334,32.0,291.0,10000.0,-2541.421340387168,7458.57865961284,-25.41421340387168,27.770398245018935,1273.728577648,-18.622237260829895,-2560.04357764799,8713.984588276868,-11255.405928664033,31.010621310593834,-46.70292916458105,43.84238250084003,-62.3597096983405,0.7742043817438026,0.5383141762452107,-0.11140515488653087,-0.1878441933803077,-0.033168331470946014,-0.04319298969222854,0.06821216519430233,9.047892720306514,253.37994770161183,0.21481704170132632,0.0,0.75,2.0
BEATUSD,adx_only,5.0,1.0,da6265cfd447,62961.0,2128.0,ok,256.0,1.1710106256253872,218.61458333333334,0.0,64.0,10000.0,-1032.9432394482278,8967.056760551779,-10.329432394482279,12.78044660985891,475.825749958,13.272489490227308,-1019.6707499579898,4629.938898759876,-5662.882138208103,33.07099213399911,-48.81794946731124,43.95994628706645,-58.36561389413065,0.8175940776731264,0.546875,-0.08317682371586152,-0.1887128382724686,0.02800171680845962,-0.033912520453169864,0.04926430326269165,27.75390625,363.1425777625568,0.15519328869083565,0.0,0.75,4.0
BEATUSD,adx_only,5.0,1.0,b437b0f55cfb,62961.0,1214.0,ok,43.0,0.19669319102301425,218.61458333333334,0.0,3.0,10000.0,-6.137787377979734,9993.862212622033,-0.06137787377979734,1.9750051422561952,69.651937938,-0.0931505600207101,-6.230937937993076,901.6291657395577,-907.7669531175374,36.06516662958231,-50.431497395418745,53.96425628941963,-59.34447343995767,0.9932385868896189,0.5813953488372093,0.0001618241895706799,-0.25177471146550023,0.24988261994927616,0.040690687368509004,0.04052886317893829,64.06976744186046,413.28280093845933,0.12751130268390554,0.0,0.75,8.0
BEATUSD,adx_only,5.0,1.0,8822505d8858,62961.0,2722.0,ok,501.0,2.2917043884309334,218.61458333333334,35.0,257.0,10000.0,-1929.1910127209985,8070.80898727901,-19.291910127209984,23.75325386519607,1245.220580722,-3.6355680010001024,-1932.826580721995,10019.647895146682,-11948.838907867681,41.064130717814265,-46.49353660648903,54.89730670427988,-59.68881017987404,0.8385457342260486,0.4870259481037924,-0.08243237942249679,-0.16863459140239126,0.006616951723012712,-0.013981906617606467,0.06845047280489032,12.131736526946108,249.39467312348745,0.21562015294786796,0.0,1.0,2.0
