symbol,family,target_r,stop_mult,gate,trades,net_r,cost_r,win_rate,gross_r,rej_cost,med_r_bps,model
BTCUSD,wpr_only,1.0,2.0,0.15,3597,-0.1339322862395897,0.10577756099056719,0.485682513205449,-0.02815472524902254,33024,43.02534127552016,maker/maker
BTCUSD,wpr_only,1.0,4.0,0.15,2172,-0.10099161116427148,0.0687744426762629,0.48158379373848986,-0.03221716848800859,2523,76.51357775344661,maker/maker
BTCUSD,wpr_only,2.0,2.0,0.15,2471,-0.09524121506895653,0.10407551237489246,0.339133953864832,0.008834297305935948,25509,43.709591944886064,maker/maker
BTCUSD,wpr_only,2.0,4.0,0.15,1431,-0.13311988254394388,0.06835928632354994,0.3389238294898672,-0.06476059622039392,2133,77.57061569798533,maker/maker
BTCUSD,atr_arm,1.0,2.0,0.045,138,0.06975201968043043,0.038079622044319056,0.5507246376811594,0.1078316417247495,24405,116.82010556170687,maker/maker
BTCUSD,atr_arm,1.0,4.0,0.045,665,-0.020888600960741733,0.03482364463498263,0.5007518796992482,0.013935043674240897,15343,130.31235304449316,maker/maker
BTCUSD,atr_arm,2.0,2.0,0.045,112,-0.03546116662386294,0.03792328825046024,0.3482142857142857,0.0024621216265972856,23974,117.6898117737451,maker/maker
BTCUSD,atr_arm,2.0,4.0,0.045,489,-0.05699516710826279,0.035271452478809036,0.38650306748466257,-0.021723714629453737,13784,126.79051775882382,maker/maker
BTCUSD,adx_only,1.0,2.0,0.045,91,-0.05913971188538896,0.03676464908499941,0.4835164835164835,-0.022375062800389544,6305,124.74269246603541,maker/maker
BTCUSD,adx_only,1.0,4.0,0.045,497,-0.02239130955052947,0.03395757488509436,0.5070422535211268,0.011566265334564904,4357,131.24684502776375,maker/maker
BTCUSD,adx_only,2.0,2.0,0.045,83,0.1391147311190021,0.03722124078983763,0.40963855421686746,0.1763359719088397,6254,123.40263483907043,maker/maker
BTCUSD,adx_only,2.0,4.0,0.045,395,0.0003891409989003339,0.03409059149843338,0.3822784810126582,0.03447973249733373,3958,130.6015037593985,maker/maker
BTCUSD,wpr_only,1.0,2.0,0.045,176,0.005093865281219498,0.038401707561440464,0.5227272727272727,0.04349557284265995,71109,116.24074043372624,maker/maker
BTCUSD,wpr_only,1.0,4.0,0.045,792,-0.026781223435827173,0.03512070538776552,0.494949494949495,0.008339481951938349,40499,126.94297400382366,maker/maker
BTCUSD,wpr_only,2.0,2.0,0.045,145,-0.02952351483709945,0.038302199687187545,0.35172413793103446,0.008778684850088111,69431,116.41517375786337,maker/maker
BTCUSD,wpr_only,2.0,4.0,0.045,580,-0.05027605116854181,0.035518043803738665,0.3741379310344828,-0.014758007364803158,36523,124.95666207330066,maker/maker
XRPUSD,atr_arm,1.0,2.0,0.15,679,-0.14953326704837394,0.11933160440006858,0.4742268041237113,-0.030201662648305382,20918,124.84299470939726,taker/taker
XRPUSD,atr_arm,1.0,4.0,0.15,1453,-0.07505835585752547,0.10436822498401135,0.503785271851342,0.029309869126485866,7357,147.25130890052333,taker/taker
XRPUSD,atr_arm,2.0,2.0,0.15,530,-0.137991621348037,0.12062509286358815,0.32452830188679244,-0.01736652848444888,20068,123.9952113753913,taker/taker
XRPUSD,atr_arm,2.0,4.0,0.15,1019,-0.07951551192532327,0.10476298685689271,0.3572129538763494,0.02524747493156942,6146,144.30686155851473,taker/taker
XRPUSD,adx_only,1.0,2.0,0.15,411,-0.15451140866220547,0.1152865845176741,0.46958637469586373,-0.039224824144531364,5052,129.47199238049978,taker/taker
XRPUSD,adx_only,1.0,4.0,0.15,1075,-0.0541335054139641,0.10266337801142734,0.5134883720930232,0.04852987259746327,1951,148.27929622662393,taker/taker
XRPUSD,adx_only,2.0,2.0,0.15,360,-0.18870599307858393,0.11688097110772347,0.3055555555555556,-0.07182502197086046,4946,127.7316240048343,taker/taker
XRPUSD,adx_only,2.0,4.0,0.15,786,0.038934302886366554,0.10253217107524025,0.3982188295165394,0.14146647396160678,1696,148.32757114703614,taker/taker
XRPUSD,wpr_only,1.0,2.0,0.15,858,-0.10070353950189725,0.12010502052007611,0.4988344988344988,0.019401481018178852,60280,124.44284710312508,taker/taker
XRPUSD,wpr_only,1.0,4.0,0.15,1529,-0.07767745347898072,0.10293009201764548,0.5029431000654022,0.02525263853866478,19229,148.8195615514348,taker/taker
XRPUSD,wpr_only,2.0,2.0,0.15,665,-0.14999599679411155,0.12020510455715999,0.3233082706766917,-0.029790892236951548,56727,123.55658198614411,taker/taker
XRPUSD,wpr_only,2.0,4.0,0.15,1029,-0.07509015219931811,0.10403475256335103,0.36151603498542273,0.02894460036403289,15561,147.28112987517824,taker/taker
XRPUSD,atr_arm,1.0,2.0,0.15,1912,-0.08898420207204288,0.11250395434558527,0.49581589958158995,0.023519752273542426,15940,86.59994570783755,maker/taker
XRPUSD,atr_arm,1.0,4.0,0.15,2086,-0.04362850124162158,0.08731587575222252,0.5105465004793864,0.043687374510600965,2382,120.82798914499074,maker/taker
XRPUSD,atr_arm,2.0,2.0,0.15,1444,-0.052542436509995225,0.11304557304640553,0.3476454293628809,0.0605031365364103,14369,85.71811258658286,maker/taker
XRPUSD,atr_arm,2.0,4.0,0.15,1352,-0.018899997665876068,0.08586618259108283,0.371301775147929,0.06696618492520677,1823,123.81378537852694,maker/taker
XRPUSD,adx_only,1.0,2.0,0.15,1068,-0.09075563171915445,0.10860531808190109,0.4934456928838951,0.017849686362746624,3685,90.88118641806433,maker/taker
XRPUSD,adx_only,1.0,4.0,0.15,1526,-0.0348502574038978,0.0854513944508867,0.5124508519003932,0.05060113704698888,600,123.70883904134618,maker/taker
XRPUSD,adx_only,2.0,2.0,0.15,901,-0.10481651677226411,0.10882632630002964,0.32963374028856823,0.004009809527765561,3466,90.80781824933453,maker/taker
XRPUSD,adx_only,2.0,4.0,0.15,1077,0.08971083602898028,0.08507432067613215,0.403899721448468,0.17478515670511244,452,123.83382838974124,maker/taker
XRPUSD,wpr_only,1.0,2.0,0.15,2319,-0.10107433642297417,0.11291961635020938,0.49072876239758517,0.011845279927235206,44527,85.93726276153234,maker/taker
XRPUSD,wpr_only,1.0,4.0,0.15,2152,-0.07896127227646013,0.08673446714770452,0.49395910780669144,0.007773194871244399,5517,122.67526209769966,maker/taker
XRPUSD,wpr_only,2.0,2.0,0.15,1698,-0.12748685227532403,0.11206997108583285,0.32332155477031804,-0.015416881189491211,38883,86.77144896355864,maker/taker
XRPUSD,wpr_only,2.0,4.0,0.15,1339,-0.027585812682577444,0.08525910589479725,0.3719193427931292,0.05767329321221979,4124,125.00522597098556,maker/taker
XRPUSD,atr_arm,1.0,2.0,0.097,669,-0.117412681418952,0.07706678590889894,0.4693572496263079,-0.04034589551005309,20948,125.91764305508305,maker/taker
XRPUSD,atr_arm,1.0,4.0,0.097,1448,-0.03759341077207755,0.06758800909499775,0.5048342541436464,0.029994598322920205,7386,147.34646228583966,maker/taker
XRPUSD,atr_arm,2.0,2.0,0.097,526,-0.09959094549720326,0.07804792045396272,0.3231939163498099,-0.02154302504324053,20085,124.45345190118488,maker/taker
XRPUSD,atr_arm,2.0,4.0,0.097,1017,-0.03957659956823096,0.06792130927216258,0.35988200589970504,0.02834470970393164,6165,144.55188914365425,maker/taker
XRPUSD,adx_only,1.0,2.0,0.097,403,-0.11489654401641387,0.0743499373699936,0.46898263027295284,-0.04054660664642027,5067,130.2740714028115,maker/taker
XRPUSD,adx_only,1.0,4.0,0.097,1071,-0.01790144773228833,0.06651842303312615,0.5135387488328664,0.04861697530083781,1952,148.61272070352473,maker/taker
XRPUSD,adx_only,2.0,2.0,0.097,351,-0.15842117507518477,0.07552835294926759,0.301994301994302,-0.08289282212591721,4966,128.62580391127582,maker/taker
XRPUSD,adx_only,2.0,4.0,0.097,782,0.07633855456624852,0.06640362998853247,0.40025575447570333,0.142742184554781,1699,148.6050364002759,maker/taker
XRPUSD,wpr_only,1.0,2.0,0.097,845,-0.07413000884052316,0.07762646661436917,0.4911242603550296,0.0034964577738460303,60405,124.84299470939726,maker/taker
XRPUSD,wpr_only,1.0,4.0,0.097,1523,-0.04433202192831889,0.06663499860880066,0.5029546946815495,0.022302976680481767,19461,149.14484882872637,maker/taker
XRPUSD,wpr_only,2.0,2.0,0.097,657,-0.12727130465082354,0.07773982140473545,0.3165905631659056,-0.04953148324608807,56829,123.9043964940692,maker/taker
XRPUSD,wpr_only,2.0,4.0,0.097,1019,-0.03180278627608119,0.06730527823068246,0.3699705593719333,0.03550249195460126,15666,147.503270332447,maker/taker
XRPUSD,atr_arm,1.0,2.0,0.15,5190,-0.12373328106430531,0.08842039155860291,0.4815028901734104,-0.035312889505702404,3560,54.36752797048221,maker/maker
XRPUSD,atr_arm,1.0,4.0,0.15,2413,-0.03632993010960036,0.04844725482699082,0.5068379610443431,0.012117324717390458,20,109.86526810742275,maker/maker
XRPUSD,atr_arm,2.0,2.0,0.15,3698,-0.123988057568182,0.08755505034219943,0.32179556517036234,-0.03643300722598256,2862,54.80906229574988,maker/maker
XRPUSD,atr_arm,2.0,4.0,0.15,1557,-0.04185421755183429,0.04766822548260504,0.3519588953114965,0.005814007930770772,16,113.83235598482207,maker/maker
XRPUSD,adx_only,1.0,2.0,0.15,2593,-0.08765428553990987,0.08278574510241539,0.4967219436945623,-0.004868540437494471,643,59.176747019405774,maker/maker
XRPUSD,adx_only,1.0,4.0,0.15,1742,-0.020152667451941417,0.04629413262788721,0.5126291618828932,0.02614146517594578,7,113.92027030495424,maker/maker
XRPUSD,adx_only,2.0,2.0,0.15,2091,-0.050982793075918346,0.08243261067427397,0.34433285509325684,0.031449817598355634,553,59.3824228028506,maker/maker
XRPUSD,adx_only,2.0,4.0,0.15,1221,0.07664271973802435,0.04595388588091097,0.389025389025389,0.12259660561893533,3,115.55398978333763,maker/maker
XRPUSD,wpr_only,1.0,2.0,0.15,5981,-0.10519129935668105,0.08788878355378422,0.49055341916067546,-0.01730251580289682,9141,54.9927641099859,maker/maker
XRPUSD,wpr_only,1.0,4.0,0.15,2420,-0.0520775106562396,0.046622923547848485,0.49793388429752067,-0.005454587108391128,48,113.73237661747233,maker/maker
XRPUSD,wpr_only,2.0,2.0,0.15,3960,-0.10814900794298841,0.08599005249985889,0.32676767676767676,-0.02215895544312953,6546,56.84090863764139,maker/maker
XRPUSD,wpr_only,2.0,4.0,0.15,1477,-0.024232307883492062,0.04520543921600705,0.36154366960054163,0.020973131332514983,32,118.22660098522073,maker/maker
XRPUSD,atr_arm,1.0,2.0,0.045,692,-0.08341048616506022,0.03588095900297869,0.4754335260115607,-0.04752952716208153,20841,123.9952113753913,maker/maker
XRPUSD,atr_arm,1.0,4.0,0.045,1458,-0.02217859502518983,0.031247601912036772,0.5034293552812071,0.009069006886846946,7337,147.06621366761723,maker/maker
XRPUSD,atr_arm,2.0,2.0,0.045,539,-0.06108733570159597,0.03624693415444211,0.32653061224489793,-0.024840401547153883,19994,123.73453318335345,maker/maker
XRPUSD,atr_arm,2.0,4.0,0.045,1015,-0.011026754329308448,0.031317990214437506,0.35960591133004927,0.020291235885129055,6166,144.55188914365425,maker/maker
XRPUSD,adx_only,1.0,2.0,0.045,414,-0.0949610064730997,0.03456563275203486,0.46859903381642515,-0.060395373721064856,5045,129.10212358125608,maker/maker
XRPUSD,adx_only,1.0,4.0,0.045,1082,0.004422123327583533,0.030793764825221157,0.5166358595194085,0.03521588815280469,1936,147.73515122012583,maker/maker
XRPUSD,adx_only,2.0,2.0,0.045,363,-0.12681077793395007,0.03499901056362478,0.30303030303030304,-0.09181176737032534,4938,127.70658418029033,maker/maker
XRPUSD,adx_only,2.0,4.0,0.045,790,0.10018852401892496,0.030722320973665458,0.4012658227848101,0.13091084499259042,1675,148.14249049115804,maker/maker
XRPUSD,wpr_only,1.0,2.0,0.045,867,-0.025061838737048214,0.03603415144206091,0.5051903114186851,0.010972312705012694,60141,124.03048943567843,maker/maker
XRPUSD,wpr_only,1.0,4.0,0.045,1537,-0.028919221014940696,0.03083737888610175,0.501626545217957,0.0019181578711610523,19328,148.76903497608302,maker/maker
XRPUSD,wpr_only,2.0,2.0,0.045,673,-0.06219872612046576,0.03607658590681665,0.32838038632986627,-0.026122140213649107,56633,123.1916359362978,maker/maker
XRPUSD,wpr_only,2.0,4.0,0.045,1032,-0.028775751178686068,0.031205820019603397,0.3594961240310077,0.0024300688409173363,15387,146.5754554179115,maker/maker
