symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,stop_mult
ETHUSD,atr_arm,60,5,a6a43d305a6b,14123,305.0,ok,90.0,0.1529420094880691,588.4583333333334,0.0,50.0,10000.0,189.40459632954446,10188.866103278835,1.8940459632954445,1.7386518594704108,170.876145062,-4.658741391544252,183.62949606299844,1066.4368474711132,-877.0322511415688,23.69859661046918,-19.48960558092375,99.66713864437521,-53.40147885277601,1.215960811113856,0.5,0.0435275354524362,-0.07716108138089607,0.1802089236762988,0.0821851016298014,0.03865756617736518,23.055555555555557,457.8370755947092,0.12100209205312276,0.0,8.0
ETHUSD,atr_adx,60,5,5a84e74ece84,14123,1022.0,ok,283.0,0.4809176520569284,588.4583333333334,25.0,271.0,10000.0,-1158.402291134365,8841.59770886564,-11.58402291134365,14.125564063275323,996.5940767700001,47.46821436436215,-1110.9340767699905,6503.412963519516,-7661.815254653881,56.06390485792686,-45.87913326140049,98.49215195999994,-56.626677259248396,0.8488083760006171,0.4098939929328622,-0.0839121221985391,-0.22217196088722677,0.05516946777383707,-0.002656159694322097,0.081255962504217,14.349823321554771,199.23992622813316,0.25585497617364605,0.0,2.0
ETHUSD,atr_adx,60,5,dffdcf8fee7d,14123,950.0,ok,252.0,0.4282376265665935,588.4583333333334,1.0,220.0,10000.0,-200.4484543466367,9799.551545653376,-2.004484543466367,6.122361590957167,701.752435958,18.232518388638155,-182.2159359579964,5117.3549180891205,-5317.803372435756,45.28632670875328,-38.25757821896227,100.74723775424013,-61.98556501267182,0.9623061553223954,0.44841269841269843,-0.013833098027010046,-0.13600296080574026,0.10708567602830471,0.04538576079266228,0.05921885881967231,18.476190476190474,285.7126326644934,0.18601105563645998,0.0,3.0
ETHUSD,atr_adx,60,5,d00957accc49,14123,769.0,ok,210.0,0.35686468880549455,588.4583333333334,1.0,155.0,10000.0,-17.568376449395316,9982.431623550623,-0.17568376449395318,6.03745641509624,490.291190987,17.781185462395694,0.21280901301361155,3559.432990707169,-3577.0013671565644,37.07742698653301,-31.37720497505758,102.73865048760811,-56.70965164158068,0.9950885183856218,0.45714285714285713,0.0009829437472805784,-0.10684615947349353,0.12057760703344583,0.04864113598772327,0.04765819224044269,20.62857142857143,360.79057888952207,0.14948939454273236,0.0,4.0
ETHUSD,atr_adx,60,5,809d32ebda31,14123,333.0,ok,108.0,0.1835304113856829,588.4583333333334,0.0,52.0,10000.0,-155.40127729176595,9844.598722708226,-1.5540127729176594,3.5878125628913446,207.56611954099998,3.5366577507668,-151.86461954100378,1187.6581336953227,-1343.0594109870885,24.237921095822912,-22.763718830289637,99.752711503608,-53.26569179588514,0.8842930729493546,0.4537037037037037,-0.02872746211474721,-0.1438325141388882,0.09241825981557869,0.010377340461490176,0.03910480257623739,22.99074074074074,447.5554469199229,0.1225408303013631,0.0,6.0
ETHUSD,atr_adx,60,5,f986f31d654d,14123,103.0,ok,38.0,0.06457551511718473,588.4583333333334,0.0,13.0,10000.0,4.299956637516122,10004.299956637511,0.04299956637516122,1.4738373711294261,70.93153086799998,-4.17648750551605,0.12346913199144183,297.6236341363063,-293.3236774987901,16.534646340905905,-14.666183874939506,97.74453728738804,-41.45098287408782,1.0146594256358112,0.47368421052631576,0.003710042471623167,-0.13754538224366933,0.17274071131746352,0.041612018393130834,0.03790197592150766,23.92105263157895,456.1729563805204,0.11869460390414399,0.0,8.0
ETHUSD,atr_banded,60,5,cf8f31c6adcd,14123,498.0,ok,183.0,0.31098208595907384,588.4583333333334,37.0,55.0,10000.0,-823.7141775554163,9176.285822444575,-8.237141775554162,10.602185398001893,702.6392428200002,-16.541065264587004,-840.2552428200124,3824.4669573587494,-4648.181134914166,47.21564144887345,-45.57040328347222,95.786496621,-57.43325385,0.8227878489140188,0.4426229508196721,-0.09165842430310328,-0.24407447820180134,0.07022867435877993,-0.004680820246037577,0.08697760405706567,15.540983606557377,186.16955522041235,0.2739687234393657,0.0,2.0
ETHUSD,atr_banded,60,5,288ca0e57714,14123,489.0,ok,183.0,0.31098208595907384,588.4583333333334,10.0,52.0,10000.0,-800.063130440517,9198.637306330467,-8.00063130440517,11.109601348164123,513.3102901870001,-23.60715974648526,-826.3644362719951,2925.5321767401842,-3725.595307180701,34.82776400881172,-37.63227583010809,97.165523214,-54.949663439999924,0.7852522712548844,0.45901639344262296,-0.08921692061031312,-0.21743285216707958,0.047704631296803454,-0.026724682131145334,0.06249223847916778,19.016393442622952,270.26531136471925,0.19639831413249326,0.0,3.0
ETHUSD,atr_banded,60,5,3a75ea085984,14123,417.0,ok,167.0,0.2837923953834171,588.4583333333334,1.0,52.0,10000.0,-186.2246808791018,9812.734232556199,-1.8622468087910182,5.558473152330885,416.52847454000005,-39.27979366090056,-227.66276836500583,2497.290203146402,-2683.5148840255038,31.216127539330024,-30.844998666959814,98.92357688181016,-54.88880475499987,0.9306041930351626,0.47904191616766467,-0.020785183750005876,-0.14540632346491517,0.10296327942533844,0.03110261678442483,0.05188780053443071,20.790419161676645,340.14006924771724,0.16283872028646615,0.0,4.0
ETHUSD,atr_banded,60,5,88e72402023d,14123,222.0,ok,95.0,0.16143878779296184,588.4583333333334,0.0,26.0,10000.0,-157.4772768108269,9841.826272176964,-1.574772768108269,3.1820363136308387,200.56377881799997,-22.837002007174455,-181.75810296298368,1035.0103911276158,-1192.4876679384429,24.070009095991065,-22.932455152662364,98.672451407,-58.99260068971327,0.8679422177312142,0.45263157894736844,-0.031666215150456326,-0.15616972514499372,0.106347892650335,0.011217926968604252,0.04288414211906058,22.189473684210526,430.0391907636914,0.13462049017406497,0.0,6.0
ETHUSD,atr_banded,60,5,21ada7a3049e,14123,98.0,ok,44.0,0.074771649083056,588.4583333333334,0.0,6.0,10000.0,22.99069698811757,10023.718037924888,0.2299069698811757,1.6040942680400048,89.24898205000001,-21.182679038119055,0.5990228850005224,407.6524156678301,-384.6617186797125,19.412019793706197,-16.72442255129185,78.18278017500005,-51.760141335,1.0597686119300598,0.4772727272727273,0.011725860908795665,-0.1375373304223051,0.1607974903438631,0.05271071499008651,0.040984854081290864,23.522727272727273,445.14152078300515,0.1282008764692815,0.0,8.0
SOLUSD,atr_arm,5,5,5dc5ac0f708a,169475,39795.0,ok,681.0,1.1572680336332792,588.4548611111111,31272.0,1567.0,10000.0,-3996.1118734426636,6003.888126557345,-39.961118734426634,45.01550209221142,2638.3971721752,-4.77009873254372,-4000.881972175198,14524.478582720512,-18520.590456163176,66.32182001242244,-40.087858130223324,94.35482026469408,-56.901894491841,0.7842340997226219,0.32158590308370044,-0.15062918252438104,-0.2553179614245209,-0.04254244721647102,-0.027195496749480026,0.123433685774901,36.76945668135095,121.79228805589256,0.38058544142811407,0.0,2.0
SOLUSD,atr_arm,5,5,ee1169e95975,169475,39763.0,ok,1175.0,1.9967546835816492,588.4548611111111,15789.0,2692.0,10000.0,-3146.857617013453,6853.1423829865735,-31.468576170134526,38.254780956959074,5013.0251173506,15.091899662850352,-3131.7657173505677,31587.362515278182,-34734.22013229164,74.32320591830161,-46.31229350972218,104.43361260523811,-62.02240184399962,0.9094018059127836,0.3617021276595745,-0.061129139072619326,-0.13908778021737953,0.01953049306100008,0.054100365506130024,0.11522950457874936,72.40170212765958,129.7626791600575,0.3563554793323128,0.0,3.0
SOLUSD,atr_arm,5,5,a2bca180ebed,169475,39663.0,ok,1208.0,2.052833751290751,588.4548611111111,6749.0,2810.0,10000.0,-2972.11491505798,7027.8850849420505,-29.7211491505798,38.38330031283168,5370.635665604799,27.95904945318761,-2944.1558656047773,36170.48578091389,-39142.600695971865,80.02319863034047,-51.77592684652363,107.7176697602111,-63.6684079392515,0.9240695594515305,0.3741721854304636,-0.054356216617365206,-0.13141925109293603,0.026237246729591573,0.049592562462706304,0.1039487790800715,102.46937086092716,149.05187008922394,0.32181405369610433,0.0,4.0
SOLUSD,atr_arm,5,5,66744b5d349d,169475,39156.0,ok,919.0,1.561717067414073,588.4548611111111,1186.0,2001.0,10000.0,-24.506739951609234,9975.49326004838,-0.24506739951609233,18.676891665796997,3546.7246189948,45.74042095680247,21.233681005189283,27300.213880430194,-27324.720620381806,70.90964644267582,-51.16988880221312,111.7555412379998,-65.73055328900024,0.9991031293497167,0.41893362350380847,0.004236914130067812,-0.07517112100989602,0.08502373505977864,0.08515781044362168,0.08092089631355387,164.08378672470076,208.68083686793986,0.24955933879767098,0.0,6.0
SOLUSD,atr_arm,5,5,ff671398a60a,169475,37820.0,ok,782.0,1.3289039681368935,588.4548611111111,430.0,1620.0,10000.0,926.7215120023805,10923.44616252237,9.267215120023804,11.18619470287571,2608.0331342812005,61.61555371641386,985.0617162387771,21345.62187983068,-20418.900367828297,59.624642122432064,-48.15778388638749,113.83064636862883,-68.22911788359553,1.0453854759711994,0.4578005115089514,0.02867521815213858,-0.052912582742607815,0.10939151759331442,0.0953371916142571,0.06666197346211851,196.81202046035807,263.07721460194125,0.20481218548609445,0.0,8.0
SOLUSD,atr_adx,5,5,3521dc5aecec,169475,17232.0,ok,485.0,0.8241923587549786,588.4548611111111,13189.0,790.0,10000.0,-2509.28448583253,7490.715514167468,-25.092844858325304,30.51779371177777,2104.741435927,0.3438499055259605,-2508.940635926994,12190.726892325229,-14700.01137815776,75.25140056990882,-45.51087113980731,94.35482026469408,-56.901894491841,0.829300507238995,0.334020618556701,-0.1181183042354595,-0.24178952837594422,0.009500238707577916,0.0034519076182646167,0.12157021185372412,42.99793814432989,122.97085782787019,0.37594577823070785,0.0,2.0
SOLUSD,atr_adx,5,5,03722d94202d,169475,17204.0,ok,908.0,1.5430240448443724,588.4548611111111,6889.0,1466.0,10000.0,-2565.058742326751,7434.941257673232,-25.650587423267513,37.47294320900005,4309.4586719966,18.810370330136504,-2546.2483719966294,27484.997966110117,-30050.05670843687,84.56922451110805,-51.54383654963443,109.20896202720003,-65.7256906999994,0.9146404691606926,0.3579295154185022,-0.05990056768089491,-0.1538018184845158,0.02904930103954108,0.05352668389510518,0.11342725157600009,76.53083700440529,132.97167735181353,0.3517479160287314,0.0,3.0
SOLUSD,atr_adx,5,5,15c96960e886,169475,17137.0,ok,987.0,1.6772739342085854,588.4548611111111,2845.0,1592.0,10000.0,-2117.022236347747,7882.977763652217,-21.17022236347747,25.304722637709233,4070.1917750478,36.96346129994661,-2080.0587750478535,27674.256955656878,-29791.279192004626,73.99533945362802,-48.599150394787316,98.4599091959999,-58.42604062800008,0.9289381895049369,0.3789260385005066,-0.044054759569022196,-0.1299669893348926,0.04022180111849941,0.05815355942199984,0.10220831899102202,109.99898682877406,152.8105015146422,0.3158014712366268,0.0,4.0
SOLUSD,atr_adx,5,5,51983af8c20a,169475,16813.0,ok,797.0,1.3543944534592123,588.4548611111111,609.0,1214.0,10000.0,476.7899540179617,10476.789954017971,4.7678995401796165,11.740927184541057,3123.7517224640005,60.19352351803518,536.9834775360123,23736.16674077692,-23259.376786758963,70.43372920111845,-50.56386257991079,111.42461499399998,-67.93752636642229,1.0204988275648634,0.4228356336260979,0.017201874023085987,-0.06650329527378823,0.10486712826757559,0.09739318471994339,0.08019131069685742,170.5495608531995,209.53443971214574,0.24726875863102923,0.0,6.0
SOLUSD,atr_adx,5,5,e8734162e400,169475,15998.0,ok,687.0,1.167464227762207,588.4548611111111,132.0,931.0,10000.0,655.9207413535482,10652.52359599355,6.559207413535482,11.21370956721533,2216.161938933,71.37921971344684,723.9028157070115,17627.825330302538,-16971.904588948986,56.49944016122608,-45.2584122371973,111.11906875590012,-64.50055106728561,1.0386474445408234,0.45414847161572053,0.020034059245129198,-0.06472111893146609,0.10498122388921942,0.08708465482994138,0.06705059558481218,201.20815138282387,263.2500416855248,0.20581260633063986,0.0,8.0
SOLUSD,atr_banded,5,5,252136b1eac7,169475,10741.0,ok,251.0,0.42654078772680337,588.4548611111111,9351.0,71.0,10000.0,-1053.6791065282468,8946.320893471762,-10.536791065282468,14.94321685285334,1228.7847494638,-7.058342935558001,-1060.7374494637988,7580.5252404863595,-8634.204347014607,89.18264988807482,-52.013279198883176,97.62769280160035,-58.38485140899946,0.8779645391537935,0.3386454183266932,-0.08662931027806113,-0.25750383890077594,0.08644154569701173,0.03215010734454443,0.11877941762260555,36.67330677290837,128.92224885412722,0.3684608128744752,0.0,2.0
