symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,stop_mult,hold_hours
ETHUSD,atr_arm,60,5,a6a43d305a6b,14123,305.0,ok,50.0,0.08496778304892727,588.4583333333334,0.0,15.0,10000.0,825.1540602212431,10833.92345409194,8.25154060221243,2.0001922536196544,86.656335131,-29.406395352242647,794.8287297589904,2001.918348191316,-1176.764287970073,74.14512400708578,-51.163664694351,114.37906559186445,-72.19800837410554,1.7012058987995293,0.54,0.3240494955250503,-0.0537206812471989,0.7088043114207175,0.36219586739091475,0.038146371865864524,94.26,459.0509089541116,0.11931481323324883,0.0,8.0,168
ETHUSD,atr_arm,60,5,a6a43d305a6b,14123,305.0,ok,38.0,0.06457551511718473,588.4583333333334,0.0,2.0,10000.0,1199.2086776601789,11208.409353196657,11.99208677660179,2.65176573511859,58.35498037300002,30.8958419668212,1229.1403909869914,2124.30270971647,-925.0940320562909,101.15727189126048,-54.41729600331123,129.1799067470578,-74.45419613579634,2.2963100356345274,0.5526315789473685,0.6115182807653902,0.12663179896208887,1.0736013641376139,0.6482011126369941,0.036682831871603906,133.21052631578948,473.582783539187,0.11436144239500963,0.0,8.0,720
ETHUSD,atr_arm,60,5,fc1f26f46863,14123,73.0,ok,23.0,0.03908518020250655,588.4583333333334,0.0,9.0,10000.0,-62.67245315140904,9937.327546848594,-0.6267245315140904,1.2945839079618418,42.32963543,-4.014182278590499,-66.68663542999639,137.1634089936751,-199.83586214508406,11.430284082806258,-18.166896558644005,26.63654043782644,-50.1304133410331,0.6863803499598697,0.5217391304347826,-0.055132256205382195,-0.22111982845312952,0.09233173480422589,-0.017792949270448034,0.037339306934934154,23.565217391304348,452.2960561858458,0.11702048376182823,0.0,12.0,24
ETHUSD,atr_arm,60,5,fc1f26f46863,14123,73.0,ok,19.0,0.03228775755859237,588.4583333333334,0.0,5.0,10000.0,148.87030882657515,10138.865088079265,1.4887030882657515,1.1433033160034185,31.386805446000004,-57.240114272575255,90.05839159399693,576.5750371433584,-427.7047283167833,64.06389301592871,-42.77047283167833,101.95052504674626,-55.030400201817706,1.3480679519547256,0.47368421052631576,0.16428730042242767,-0.40570871318285234,0.7083128470128146,0.20077698561586566,0.03648968519343798,102.84210526315789,437.82350713293687,0.11421997570997397,0.0,12.0,168
ETHUSD,atr_arm,60,5,fc1f26f46863,14123,73.0,ok,16.0,0.02718969057565673,588.4583333333334,0.0,0.0,10000.0,251.73727086814966,10241.635846075194,2.5173727086814965,1.0876935609556555,24.918202592,-35.90447346014909,214.24588095799845,706.0947319349906,-454.357461066841,100.87067599071294,-50.48416234076011,123.48047938210208,-65.75902195558393,1.5540511435138868,0.4375,0.32620779743351325,-0.4093689173735202,1.0670966730454297,0.3627351458098703,0.03652734837635703,139.1875,452.7425143914928,0.11415158118149624,0.0,12.0,720
ETHUSD,atr_arm,60,5,6a9f6844330e,14123,13.0,ok,8.0,0.013594845287828365,588.4583333333334,0.0,0.0,10000.0,-26.08087528570284,9973.919124714297,-0.2608087528570284,0.6365922013776981,14.114995175,0.6483801107026993,-25.43249517500044,47.47931608703266,-73.5601913727355,15.826438695677552,-14.712038274547101,32.859796131728004,-38.49938977207537,0.6454485123135567,0.375,-0.06509264251373031,-0.3149569802046003,0.2086382725813678,-0.029631282541262585,0.035461359972467715,24.0,460.42067370360894,0.11156849224557985,0.0,16.0,24
ETHUSD,atr_arm,60,5,6a9f6844330e,14123,13.0,ok,5.0,0.008496778304892727,588.4583333333334,0.0,0.0,10000.0,-21.38021913010727,9971.21206935507,-0.21380219130107272,0.7476915939170552,7.785879781,-5.735660650892905,-28.27961851100008,100.2337477585843,-121.61396688869158,100.2337477585843,-30.403491722172895,100.2337477585843,-53.90613131802592,0.8241960222408028,0.2,-0.08092705031343836,-0.8673061073754104,0.9924034320219555,-0.04726089249968917,0.033666157813749195,122.2,484.5635278457637,0.10552713091306698,0.0,16.0,168
ETHUSD,atr_arm,60,5,6a9f6844330e,14123,13.0,ok,4.0,0.006797422643914182,588.4583333333334,0.0,0.0,10000.0,-66.87881430612032,9956.31495530217,-0.6687881430612032,1.1348276413971605,6.235791946000001,9.769522360120249,-57.91136393600027,100.2337477585843,-167.11256206470463,100.2337477585843,-55.70418735490154,100.2337477585843,-68.89294589438495,0.5997978040679827,0.25,-0.33063272105970043,-1.2666381888106,1.2605636493997316,-0.2966887552993632,0.03394396576033718,131.5,469.91297327445136,0.10676746536710799,0.0,16.0,720
ETHUSD,atr_arm,60,5,cc7f9f4b9bfd,14123,0.0,ok,0.0,0.0,588.4583333333334,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,24.0,24
ETHUSD,atr_arm,60,5,cc7f9f4b9bfd,14123,0.0,ok,0.0,0.0,588.4583333333334,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,24.0,168
ETHUSD,atr_arm,60,5,cc7f9f4b9bfd,14123,0.0,ok,0.0,0.0,588.4583333333334,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,24.0,720
SOLUSD,atr_arm,15,5,10d320454352,56491,8752.0,ok,863.0,1.4665698960896427,588.4479166666666,3036.0,1358.0,10000.0,-1651.4793014681163,8348.52069853192,-16.514793014681164,27.771137343219326,4209.1299867372,29.43491473090599,-1469.2416031576067,27781.391634831576,-29432.870936299696,89.3292335525131,-53.320418362861766,107.76048533279987,-63.5709717159993,0.9438899689723661,0.3603707995365006,-0.037318423325021825,-0.1296283236883849,0.05901758272184008,0.07570336954702177,0.11302179287204361,26.46002317497103,133.25021864126123,0.350423481964505,0.11587485515643105,2.0,24
SOLUSD,atr_arm,15,5,10d320454352,56491,8752.0,ok,840.0,1.4274840240038238,588.4479166666666,2827.0,1329.0,10000.0,-2519.6037303655526,7480.3962696344515,-25.196037303655526,30.517865554026503,3868.4334475040005,29.0379828615456,-2345.0392869520374,25945.099483707967,-28464.703214073517,89.46586028864816,-51.75400584377003,101.42163325439988,-60.11691137500017,0.9114832249816043,0.34523809523809523,-0.06439507152353234,-0.15900405978425797,0.030916395427842108,0.04835804947662712,0.11275312100015944,29.354761904761904,134.0136758078526,0.34941701325251945,0.11904761904761905,2.0,168
SOLUSD,atr_arm,15,5,10d320454352,56491,8752.0,ok,840.0,1.4274840240038238,588.4479166666666,2827.0,1329.0,10000.0,-2519.6037303655526,7480.3962696344515,-25.196037303655526,30.517865554026503,3868.4334475040005,29.0379828615456,-2345.0392869520374,25945.099483707967,-28464.703214073517,89.46586028864816,-51.75400584377003,101.42163325439988,-60.11691137500017,0.9114832249816043,0.34523809523809523,-0.06439507152353234,-0.15900405978425797,0.030916395427842108,0.04835804947662712,0.11275312100015944,29.354761904761904,134.0136758078526,0.34941701325251945,0.11904761904761905,2.0,720
SOLUSD,atr_arm,15,5,ef3fa61dd9e9,56491,8506.0,ok,735.0,1.2490485210033457,588.4479166666666,203.0,1108.0,10000.0,495.19923881009004,10491.769993798469,4.9519923881009005,14.826152637400511,2599.9831850938,67.12037609611107,558.7395877062027,20293.370157736113,-19798.170918926022,65.67433708005214,-46.47457962189207,104.76071476319986,-63.19048746593691,1.0250123731549718,0.4204081632653061,0.014830400323055168,-0.07150455288412073,0.10548766728303384,0.09204985793168621,0.07721945760863104,57.46938775510204,221.48097939186343,0.23771964427332978,0.0,4.0,24
SOLUSD,atr_arm,15,5,ef3fa61dd9e9,56491,8506.0,ok,477.0,0.8106069993450284,588.4479166666666,53.0,707.0,10000.0,677.7283574942702,10674.241958399098,6.777283574942702,17.078882324114435,1481.6128108124,62.015931693324916,736.1045948676001,16986.82354800318,-16309.095190508913,97.06756313144675,-54.003626458638784,108.38686756679989,-63.44597603005426,1.0415552395505467,0.3668763102725367,0.033649103089947015,-0.10291119628858392,0.1678769878966164,0.10442618958209651,0.07077708649214952,99.40461215932915,237.5865203104246,0.2170624196581713,0.0,4.0,168
SOLUSD,atr_arm,15,5,ef3fa61dd9e9,56491,8506.0,ok,471.0,0.8004106848878583,588.4479166666666,53.0,702.0,10000.0,717.2771915111061,10713.790792415915,7.172771915111062,17.371258957883217,1469.2561230564,61.56788543248918,775.2053826235951,16887.771412795933,-16170.494221284825,97.61717579650829,-54.263403427130285,108.38686756679989,-63.44597603005426,1.0443571595088896,0.3673036093418259,0.037687170137216765,-0.09853389442421695,0.17436434040137863,0.10848802201535532,0.07080085187813857,100.89384288747345,237.5865203104246,0.21716032474720964,0.0,4.0,720
SOLUSD,atr_arm,15,5,fb6e4c240971,56491,6100.0,ok,494.0,0.8394965569736773,588.4479166666666,2.0,482.0,10000.0,-459.3798319150892,9539.173343496726,-4.593798319150892,13.65687124240132,1085.2872365272,39.78379538788995,-421.1056870272005,8422.486665183838,-8881.866497098927,36.77941775189449,-33.516477347543116,100.58910506240011,-56.76451139700023,0.9482789082604276,0.46356275303643724,-0.017231245786670665,-0.09445444201684422,0.057698829824005426,0.030464832243715493,0.04769607803038614,81.09919028340082,375.14831830190195,0.14426969669451734,0.0,8.0,24
SOLUSD,atr_arm,15,5,fb6e4c240971,56491,6100.0,ok,179.0,0.30419004797224336,588.4479166666666,0.0,115.0,10000.0,494.41796572748206,10492.941927985596,4.9441796572748204,8.924805499575962,317.9354845066,47.348849765919205,539.899232583386,5951.872080062283,-5457.454114334801,86.25901565307657,-49.61321922122546,109.2398364383999,-58.10097126399983,1.0905949835526463,0.3854748603351955,0.055502870963509,-0.13514801753447653,0.25959382699637007,0.09563588751338939,0.040133016549880336,258.9608938547486,442.9992011409466,0.12034213117671785,0.0,8.0,168
SOLUSD,atr_arm,15,5,fb6e4c240971,56491,6100.0,ok,155.0,0.2634047901435627,588.4479166666666,0.0,77.0,10000.0,130.23860942775553,10125.754142926055,1.3023860942775554,10.185730584477515,240.56314969160002,32.35724088064562,160.32852976839786,5024.62962321123,-4894.391013783474,91.35690224020418,-48.943910137834735,100.79721084112202,-57.078488947181434,1.0266097680101531,0.3548387096774194,0.02707736247058619,-0.18540933863415712,0.2580561434969006,0.06524554113747692,0.03816817866689077,301.26451612903224,456.04265683005787,0.11391985815633399,0.0,8.0,720
SOLUSD,atr_arm,15,5,e0caa36aed80,56491,2956.0,ok,313.0,0.5319077375157105,588.4479166666666,0.0,223.0,10000.0,-202.40269993308436,9796.48400112741,-2.0240269993308435,9.539341643849172,604.4106480072,8.763851925887112,-194.78304529718844,4416.794143722243,-4619.196843655327,32.47642752736943,-26.097157308787157,102.22154204220014,-55.98377827000006,0.9561822743685207,0.43450479233226835,-0.011454620516088634,-0.09349552692111658,0.07520876612624884,0.028494203080792143,0.03994882359688079,87.29392971246007,444.71117605445943,0.12017642887452354,0.0,12.0,24
SOLUSD,atr_arm,15,5,e0caa36aed80,56491,2956.0,ok,114.0,0.1937299746862332,588.4479166666666,0.0,22.0,10000.0,-348.2579109664117,9650.652590131991,-3.4825791096641168,10.343658041859095,173.96705565079998,10.978755315612117,-338.3739392308016,3065.3486548854494,-3413.606565851861,76.63371637213623,-46.12981845745758,97.80005491848831,-52.75354282800007,0.8979794817451365,0.3508771929824561,-0.061130822304255046,-0.292478716643733,0.18158388428894187,-0.02503063788568029,0.036100184418574766,308.79824561403507,460.45054473050857,0.10622996541197063,0.0,12.0,168
SOLUSD,atr_arm,15,5,e0caa36aed80,56491,2956.0,ok,90.0,0.15294471685755254,588.4479166666666,0.0,7.0,10000.0,-476.55936882469297,9522.351132273696,-4.76559368824693,9.254962788092984,129.6628102738,7.443558550892768,-470.21059385379704,2491.8502898092966,-2968.4096586339892,88.99465320747488,-47.87757513925789,100.89383643597425,-54.30724035735658,0.8394563339872715,0.3111111111111111,-0.11201557391123293,-0.39539222027873894,0.16766281116733958,-0.07726540595724503,0.03475016795398789,399.5777777777778,476.54151229832985,0.10228417731857171,0.0,12.0,720
SOLUSD,atr_arm,15,5,119b3b7d34b5,56491,1251.0,ok,159.0,0.27020233311500946,588.4479166666666,0.0,90.0,10000.0,-12.998545965845153,9986.181128499784,-0.12998545965845154,3.7144865691441877,284.7282662832,18.05827968264575,4.216640976806957,1811.102497258067,-1824.1010432239123,25.154201350806485,-20.96667865774612,94.37382458629179,-52.93265409185369,0.9928739989409404,0.4528301886792453,-0.0008372359379831916,-0.09469392575274159,0.09466505515318092,0.0363457470954356,0.037182983033418784,92.30188679245283,463.4442985670904,0.11246274089384205,0.0,16.0,24
